year,orig,dest,fe_YearCategorical
1990.0,LKA,UGA,-3.12362419201656
1990.0,CHN,UGA,-3.12362419201656
1990.0,JPN,UGA,-3.12362419201656
1990.0,MNG,UGA,-3.12362419201656
1990.0,KOR,UGA,-3.12362419201656
1990.0,IDN,UGA,-3.12362419201656
1990.0,MMR,UGA,-3.12362419201656
1990.0,PHL,UGA,-3.12362419201656
1990.0,THA,UGA,-3.12362419201656
1990.0,BHS,UGA,-3.12362419201656
1990.0,BLZ,UGA,-3.12362419201656
1990.0,CRI,UGA,-3.12362419201656
1990.0,SLV,UGA,-3.12362419201656
1990.0,GTM,UGA,-3.12362419201656
1990.0,MEX,UGA,-3.12362419201656
1990.0,NIC,UGA,-3.12362419201656
1990.0,ARG,UGA,-3.12362419201656
1990.0,BOL,UGA,-3.12362419201656
1990.0,CHL,UGA,-3.12362419201656
1990.0,COL,UGA,-3.12362419201656
1990.0,PER,UGA,-3.12362419201656
1990.0,URY,UGA,-3.12362419201656
1990.0,VEN,UGA,-3.12362419201656
1990.0,AUS,UGA,-3.12362419201656
1990.0,NZL,UGA,-3.12362419201656
1990.0,FJI,UGA,-3.12362419201656
1990.0,PNG,UGA,-3.12362419201656
1990.0,SLB,UGA,-3.12362419201656
1990.0,BGR,UGA,-3.12362419201656
