scenario,iso,year,gini
SSP1,CYP,2015,0.323594695
SSP1,CYP,2020,0.324299658
SSP1,CYP,2025,0.324695855
SSP1,CYP,2030,0.32480201
SSP1,CYP,2035,0.325507274
SSP1,CYP,2040,0.324453095
SSP1,CYP,2045,0.32231054
SSP1,CYP,2050,0.319034108
SSP1,CYP,2055,0.317022542
SSP1,CYP,2060,0.315237955
SSP1,CYP,2065,0.312721571
SSP1,CYP,2070,0.309942442
SSP1,CYP,2075,0.30699085
SSP1,CYP,2080,0.303939462
SSP1,CYP,2085,0.300826986
SSP1,CYP,2090,0.298233272
SSP1,CYP,2095,0.295922329
SSP1,CYP,2100,0.293633862
SSP1,CZE,2010,0.26892487
SSP1,CZE,2015,0.2715427
SSP1,CZE,2020,0.27593084
SSP1,CZE,2025,0.27921474
SSP1,CZE,2030,0.27980083
SSP1,CZE,2035,0.27739487
SSP1,CZE,2040,0.27193344
SSP1,CZE,2045,0.26369709
SSP1,CZE,2050,0.25301733
SSP1,CZE,2055,0.24667267
SSP1,CZE,2060,0.23968212
SSP1,CZE,2065,0.231826
SSP1,CZE,2070,0.22293114
SSP1,CZE,2075,0.21290337
SSP1,CZE,2080,0.20204731
SSP1,CZE,2085,0.19059464
SSP1,CZE,2090,0.179582
SSP1,CZE,2095,0.16848158
SSP1,CZE,2100,0.15700102
SSP1,DEU,2010,0.29148983
SSP1,DEU,2015,0.29710863
SSP1,DEU,2020,0.30175303
SSP1,DEU,2025,0.30512352
SSP1,DEU,2030,0.30705879
SSP1,DEU,2035,0.30746429
SSP1,DEU,2040,0.30609867
SSP1,DEU,2045,0.3029834
SSP1,DEU,2050,0.29828215
SSP1,DEU,2055,0.29531813
SSP1,DEU,2060,0.29187553
SSP1,DEU,2065,0.28804502
SSP1,DEU,2070,0.28381866
SSP1,DEU,2075,0.27929529
SSP1,DEU,2080,0.27468281
SSP1,DEU,2085,0.2699967
SSP1,DEU,2090,0.26538788
SSP1,DEU,2095,0.26092438
SSP1,DEU,2100,0.25666029
SSP1,DJI,2010,0.50617
SSP1,DJI,2015,0.504503582
SSP1,DJI,2020,0.502549146
SSP1,DJI,2025,0.499166691
SSP1,DJI,2030,0.493817247
SSP1,DJI,2035,0.487825627
SSP1,DJI,2040,0.480797335
SSP1,DJI,2045,0.472374055
SSP1,DJI,2050,0.462877568
SSP1,DJI,2055,0.457431575
SSP1,DJI,2060,0.452558223
SSP1,DJI,2065,0.447251782
SSP1,DJI,2070,0.44158251
SSP1,DJI,2075,0.435589516
SSP1,DJI,2080,0.429303473
SSP1,DJI,2085,0.422716065
SSP1,DJI,2090,0.415910755
SSP1,DJI,2095,0.408838297
SSP1,DJI,2100,0.401505913
SSP1,DNK,2010,0.23685022
SSP1,DNK,2015,0.24103361
SSP1,DNK,2020,0.24335772
SSP1,DNK,2025,0.24487736
SSP1,DNK,2030,0.24532295
SSP1,DNK,2035,0.24503252
SSP1,DNK,2040,0.2439893
SSP1,DNK,2045,0.24214056
SSP1,DNK,2050,0.23953701
SSP1,DNK,2055,0.23635258
SSP1,DNK,2060,0.23270033
SSP1,DNK,2065,0.2286982
SSP1,DNK,2070,0.22442476
SSP1,DNK,2075,0.219921
SSP1,DNK,2080,0.2152182
SSP1,DNK,2085,0.21037907
SSP1,DNK,2090,0.20559681
SSP1,DNK,2095,0.20075464
SSP1,DNK,2100,0.19588787
SSP1,DOM,2010,0.51173512
SSP1,DOM,2015,0.50705051
SSP1,DOM,2020,0.50952999
SSP1,DOM,2025,0.5123428
SSP1,DOM,2030,0.51529453
SSP1,DOM,2035,0.51801556
SSP1,DOM,2040,0.51944565
SSP1,DOM,2045,0.51913143
SSP1,DOM,2050,0.51694096
SSP1,DOM,2055,0.51871162
SSP1,DOM,2060,0.52020245
SSP1,DOM,2065,0.521464
SSP1,DOM,2070,0.52262989
SSP1,DOM,2075,0.52373875
SSP1,DOM,2080,0.52487362
SSP1,DOM,2085,0.52607033
SSP1,DOM,2090,0.52751915
SSP1,DOM,2095,0.52914906
SSP1,DOM,2100,0.53098122
SSP1,DZA,2010,0.4133
SSP1,DZA,2015,0.408760162
SSP1,DZA,2020,0.404478043
SSP1,DZA,2025,0.399236056
SSP1,DZA,2030,0.392329803
SSP1,DZA,2035,0.385336833
SSP1,DZA,2040,0.377862237
SSP1,DZA,2045,0.368582855
SSP1,DZA,2050,0.355979497
SSP1,DZA,2055,0.343499743
SSP1,DZA,2060,0.331469587
SSP1,DZA,2065,0.321358035
SSP1,DZA,2070,0.313222266
SSP1,DZA,2075,0.306596229
SSP1,DZA,2080,0.301254325
SSP1,DZA,2085,0.296972433
SSP1,DZA,2090,0.293539273
SSP1,DZA,2095,0.290717796
SSP1,DZA,2100,0.288454007
SSP1,ECU,2010,0.40036739
SSP1,ECU,2015,0.38999905
SSP1,ECU,2020,0.38436932
SSP1,ECU,2025,0.37653454
SSP1,ECU,2030,0.36533211
SSP1,ECU,2035,0.35098846
SSP1,ECU,2040,0.33390686
SSP1,ECU,2045,0.31402418
SSP1,ECU,2050,0.29151566
SSP1,ECU,2055,0.266892016
SSP1,ECU,2060,0.244727273
SSP1,ECU,2065,0.226765348
SSP1,ECU,2070,0.212209314
SSP1,ECU,2075,0.200413355
SSP1,ECU,2080,0.190854113
SSP1,ECU,2085,0.183107468
SSP1,ECU,2090,0.176829721
SSP1,ECU,2095,0.171742343
SSP1,ECU,2100,0.16761962
SSP1,EGY,2010,0.3675
SSP1,EGY,2015,0.363287443
SSP1,EGY,2020,0.36220999
SSP1,EGY,2025,0.360888037
SSP1,EGY,2030,0.35763117
SSP1,EGY,2035,0.347870502
SSP1,EGY,2040,0.333895423
SSP1,EGY,2045,0.320292838
SSP1,EGY,2050,0.308253453
SSP1,EGY,2055,0.297558059
SSP1,EGY,2060,0.288621629
SSP1,EGY,2065,0.281458595
SSP1,EGY,2070,0.275716483
SSP1,EGY,2075,0.271112986
SSP1,EGY,2080,0.267421971
SSP1,EGY,2085,0.264462286
SSP1,EGY,2090,0.2620888
SSP1,EGY,2095,0.260185226
SSP1,EGY,2100,0.258658384
SSP1,ERI,2010,0.499213277
SSP1,ERI,2015,0.496556736
SSP1,ERI,2020,0.494111076
SSP1,ERI,2025,0.490704005
SSP1,ERI,2030,0.485497207
SSP1,ERI,2035,0.477291838
SSP1,ERI,2040,0.4668736
SSP1,ERI,2045,0.456179423
SSP1,ERI,2050,0.446613884
SSP1,ERI,2055,0.436985013
SSP1,ERI,2060,0.427857766
SSP1,ERI,2065,0.419589413
SSP1,ERI,2070,0.412242138
SSP1,ERI,2075,0.405725198
SSP1,ERI,2080,0.399831924
SSP1,ERI,2085,0.394398818
SSP1,ERI,2090,0.38934758
SSP1,ERI,2095,0.38458999
SSP1,ERI,2100,0.380021961
SSP1,ESP,2010,0.32634968
SSP1,ESP,2015,0.31988317
SSP1,ESP,2020,0.31988564
SSP1,ESP,2025,0.31963966
SSP1,ESP,2030,0.31837458
SSP1,ESP,2035,0.3160573
SSP1,ESP,2040,0.31258934
SSP1,ESP,2045,0.30801441
SSP1,ESP,2050,0.30235332
SSP1,ESP,2055,0.29698212
SSP1,ESP,2060,0.29105831
SSP1,ESP,2065,0.28446842
SSP1,ESP,2070,0.27723038
SSP1,ESP,2075,0.26958366
SSP1,ESP,2080,0.26179176
SSP1,ESP,2085,0.2539324
SSP1,ESP,2090,0.24631374
SSP1,ESP,2095,0.23867342
SSP1,ESP,2100,0.23086218
SSP1,EST,2010,0.35029377
SSP1,EST,2015,0.35148479
SSP1,EST,2020,0.34905384
SSP1,EST,2025,0.34615231
SSP1,EST,2030,0.34181309
SSP1,EST,2035,0.33634605
SSP1,EST,2040,0.32986622
SSP1,EST,2045,0.32251587
SSP1,EST,2050,0.314695
SSP1,EST,2055,0.30670326
SSP1,EST,2060,0.29814495
SSP1,EST,2065,0.28868263
SSP1,EST,2070,0.27825941
SSP1,EST,2075,0.26710087
SSP1,EST,2080,0.25561085
SSP1,EST,2085,0.24402815
SSP1,EST,2090,0.23250916
SSP1,EST,2095,0.22060806
SSP1,EST,2100,0.20813543
SSP1,ETH,2010,0.3917
SSP1,ETH,2015,0.387487443
SSP1,ETH,2020,0.38640999
SSP1,ETH,2025,0.385088037
SSP1,ETH,2030,0.38183117
SSP1,ETH,2035,0.372070502
SSP1,ETH,2040,0.358095423
SSP1,ETH,2045,0.344492838
SSP1,ETH,2050,0.332453453
SSP1,ETH,2055,0.321758059
SSP1,ETH,2060,0.312821629
SSP1,ETH,2065,0.305658595
SSP1,ETH,2070,0.299916483
SSP1,ETH,2075,0.295312986
SSP1,ETH,2080,0.291621971
SSP1,ETH,2085,0.288662286
SSP1,ETH,2090,0.2862888
SSP1,ETH,2095,0.284385226
SSP1,ETH,2100,0.282858384
SSP1,FIN,2010,0.24807383
SSP1,FIN,2015,0.25280981
SSP1,FIN,2020,0.25760578
SSP1,FIN,2025,0.26012003
SSP1,FIN,2030,0.26092939
SSP1,FIN,2035,0.26013193
SSP1,FIN,2040,0.25766325
SSP1,FIN,2045,0.25360556
SSP1,FIN,2050,0.24817343
SSP1,FIN,2055,0.24459034
SSP1,FIN,2060,0.24070339
SSP1,FIN,2065,0.23653547
SSP1,FIN,2070,0.23202215
SSP1,FIN,2075,0.22717855
SSP1,FIN,2080,0.22205883
SSP1,FIN,2085,0.21668056
SSP1,FIN,2090,0.21123131
SSP1,FIN,2095,0.20573538
SSP1,FIN,2100,0.20012434
SSP1,FJI,2010,0.4878
SSP1,FJI,2015,0.485674259
SSP1,FJI,2020,0.483023778
SSP1,FJI,2025,0.479606138
SSP1,FJI,2030,0.474559194
SSP1,FJI,2035,0.464042124
SSP1,FJI,2040,0.450048882
SSP1,FJI,2045,0.437459286
SSP1,FJI,2050,0.430375303
SSP1,FJI,2055,0.418117747
SSP1,FJI,2060,0.405774559
SSP1,FJI,2065,0.394764011
SSP1,FJI,2070,0.385319088
SSP1,FJI,2075,0.377476672
SSP1,FJI,2080,0.370792903
SSP1,FJI,2085,0.364975118
SSP1,FJI,2090,0.359865503
SSP1,FJI,2095,0.355419441
SSP1,FJI,2100,0.351383945
SSP1,FRA,2010,0.28111074
SSP1,FRA,2015,0.28419847
SSP1,FRA,2020,0.28444317
SSP1,FRA,2025,0.28435722
SSP1,FRA,2030,0.28328964
SSP1,FRA,2035,0.28118732
SSP1,FRA,2040,0.27795055
SSP1,FRA,2045,0.2735733
SSP1,FRA,2050,0.26814026
SSP1,FRA,2055,0.26310705
SSP1,FRA,2060,0.25777916
SSP1,FRA,2065,0.25213385
SSP1,FRA,2070,0.2462649
SSP1,FRA,2075,0.24032637
SSP1,FRA,2080,0.2344338
SSP1,FRA,2085,0.22860306
SSP1,FRA,2090,0.2227935
SSP1,FRA,2095,0.21698299
SSP1,FRA,2100,0.21116846
SSP1,GAB,2010,0.4818
SSP1,GAB,2015,0.479524236
SSP1,GAB,2020,0.476646413
SSP1,GAB,2025,0.47321728
SSP1,GAB,2030,0.468269139
SSP1,GAB,2035,0.456273969
SSP1,GAB,2040,0.440005838
SSP1,GAB,2045,0.426055443
SSP1,GAB,2050,0.41975943
SSP1,GAB,2055,0.405277085
SSP1,GAB,2060,0.390494102
SSP1,GAB,2065,0.377620483
SSP1,GAB,2070,0.366942358
SSP1,GAB,2075,0.358495885
SSP1,GAB,2080,0.351682211
SSP1,GAB,2085,0.346115799
SSP1,GAB,2090,0.341560031
SSP1,GAB,2095,0.337971801
SSP1,GAB,2100,0.335013134
SSP1,GBR,2010,0.33933167
SSP1,GBR,2015,0.33579544
SSP1,GBR,2020,0.33576939
SSP1,GBR,2025,0.33526367
SSP1,GBR,2030,0.33379322
SSP1,GBR,2035,0.33145679
SSP1,GBR,2040,0.32836178
SSP1,GBR,2045,0.32465153
SSP1,GBR,2050,0.32053715
SSP1,GBR,2055,0.31616409
SSP1,GBR,2060,0.31157171
SSP1,GBR,2065,0.30670303
SSP1,GBR,2070,0.30154268
SSP1,GBR,2075,0.2961533
SSP1,GBR,2080,0.29074869
SSP1,GBR,2085,0.28533705
SSP1,GBR,2090,0.28000902
SSP1,GBR,2095,0.27468277
SSP1,GBR,2100,0.26933121
SSP1,GEO,2010,0.4158
SSP1,GEO,2015,0.416636997
SSP1,GEO,2020,0.419287374
SSP1,GEO,2025,0.421763424
SSP1,GEO,2030,0.42323991
SSP1,GEO,2035,0.423580634
SSP1,GEO,2040,0.423201728
SSP1,GEO,2045,0.421819281
SSP1,GEO,2050,0.419752315
SSP1,GEO,2055,0.419835521
SSP1,GEO,2060,0.419860848
SSP1,GEO,2065,0.420171452
SSP1,GEO,2070,0.420501427
SSP1,GEO,2075,0.420782721
SSP1,GEO,2080,0.421112503
SSP1,GEO,2085,0.421549131
SSP1,GEO,2090,0.422215765
SSP1,GEO,2095,0.423044154
SSP1,GEO,2100,0.424038179
SSP1,GHA,2010,0.4877
SSP1,GHA,2015,0.485571759
SSP1,GHA,2020,0.482917489
SSP1,GHA,2025,0.479499657
SSP1,GHA,2030,0.47445436
SSP1,GHA,2035,0.463912655
SSP1,GHA,2040,0.449881498
SSP1,GHA,2045,0.437269222
SSP1,GHA,2050,0.430198372
SSP1,GHA,2055,0.417903736
SSP1,GHA,2060,0.405519884
SSP1,GHA,2065,0.394478286
SSP1,GHA,2070,0.385012809
SSP1,GHA,2075,0.377160326
SSP1,GHA,2080,0.370474391
SSP1,GHA,2085,0.364660796
SSP1,GHA,2090,0.359560412
SSP1,GHA,2095,0.355128647
SSP1,GHA,2100,0.351111098
SSP1,GIN,2010,0.40856
SSP1,GIN,2015,0.404198474
SSP1,GIN,2020,0.401662345
SSP1,GIN,2025,0.398556101
SSP1,GIN,2030,0.393638134
SSP1,GIN,2035,0.385137246
SSP1,GIN,2040,0.374121007
SSP1,GIN,2045,0.362486225
SSP1,GIN,2050,0.350190135
SSP1,GIN,2055,0.33868255
SSP1,GIN,2060,0.328337941
SSP1,GIN,2065,0.319832823
SSP1,GIN,2070,0.313001185
SSP1,GIN,2075,0.307477083
SSP1,GIN,2080,0.303034629
SSP1,GIN,2085,0.299473111
SSP1,GIN,2090,0.296617291
SSP1,GIN,2095,0.294295913
SSP1,GIN,2100,0.292433633
SSP1,GMB,2010,0.5333
SSP1,GMB,2015,0.531647522
SSP1,GMB,2020,0.529714209
SSP1,GMB,2025,0.526332822
SSP1,GMB,2030,0.520974198
SSP1,GMB,2035,0.515119918
SSP1,GMB,2040,0.508303001
SSP1,GMB,2045,0.500006162
SSP1,GMB,2050,0.49043646
SSP1,GMB,2055,0.485197187
SSP1,GMB,2060,0.480550532
SSP1,GMB,2065,0.475417201
SSP1,GMB,2070,0.469862515
SSP1,GMB,2075,0.463925648
SSP1,GMB,2080,0.457651674
SSP1,GMB,2085,0.45104091
SSP1,GMB,2090,0.444184138
SSP1,GMB,2095,0.437031974
SSP1,GMB,2100,0.429599534
SSP1,GNB,2010,0.5666
SSP1,GNB,2015,0.564947522
SSP1,GNB,2020,0.563014209
SSP1,GNB,2025,0.559632822
SSP1,GNB,2030,0.554274198
SSP1,GNB,2035,0.548419918
SSP1,GNB,2040,0.541603001
SSP1,GNB,2045,0.533306162
SSP1,GNB,2050,0.52373646
SSP1,GNB,2055,0.518497187
SSP1,GNB,2060,0.513850532
SSP1,GNB,2065,0.508717201
SSP1,GNB,2070,0.503162515
SSP1,GNB,2075,0.497225648
SSP1,GNB,2080,0.490951674
SSP1,GNB,2085,0.48434091
SSP1,GNB,2090,0.477484138
SSP1,GNB,2095,0.470331974
SSP1,GNB,2100,0.462899534
SSP1,GNQ,2010,0.499213277
SSP1,GNQ,2015,0.496556736
SSP1,GNQ,2020,0.494111076
SSP1,GNQ,2025,0.490704005
SSP1,GNQ,2030,0.485497207
SSP1,GNQ,2035,0.477291838
SSP1,GNQ,2040,0.4668736
SSP1,GNQ,2045,0.456179423
SSP1,GNQ,2050,0.446613884
SSP1,GNQ,2055,0.436985013
SSP1,GNQ,2060,0.427857766
SSP1,GNQ,2065,0.419589413
SSP1,GNQ,2070,0.412242138
SSP1,GNQ,2075,0.405725198
SSP1,GNQ,2080,0.399831924
SSP1,GNQ,2085,0.394398818
SSP1,GNQ,2090,0.38934758
SSP1,GNQ,2095,0.38458999
SSP1,GNQ,2100,0.380021961
SSP1,GRC,2010,0.34031994
SSP1,GRC,2015,0.32772743
SSP1,GRC,2020,0.33105152
SSP1,GRC,2025,0.33358112
SSP1,GRC,2030,0.33485302
SSP1,GRC,2035,0.33479485
SSP1,GRC,2040,0.33319202
SSP1,GRC,2045,0.33014194
SSP1,GRC,2050,0.32578785
SSP1,GRC,2055,0.32246357
SSP1,GRC,2060,0.31876095
SSP1,GRC,2065,0.3146965
SSP1,GRC,2070,0.31034451
SSP1,GRC,2075,0.30581787
SSP1,GRC,2080,0.30138685
SSP1,GRC,2085,0.29710283
SSP1,GRC,2090,0.29321424
SSP1,GRC,2095,0.2895155
SSP1,GRC,2100,0.28592976
SSP1,GTM,2010,0.5519928
SSP1,GTM,2015,0.5474271
SSP1,GTM,2020,0.53898235
SSP1,GTM,2025,0.52617508
SSP1,GTM,2030,0.50594261
SSP1,GTM,2035,0.47805313
SSP1,GTM,2040,0.44348515
SSP1,GTM,2045,0.40227318
SSP1,GTM,2050,0.357423534
SSP1,GTM,2055,0.319665169
SSP1,GTM,2060,0.288780152
SSP1,GTM,2065,0.263517292
SSP1,GTM,2070,0.24285316
SSP1,GTM,2075,0.225950625
SSP1,GTM,2080,0.212124945
SSP1,GTM,2085,0.200816024
SSP1,GTM,2090,0.191565724
SSP1,GTM,2095,0.183999303
SSP1,GTM,2100,0.177810236
SSP1,GUY,2010,0.4455
SSP1,GUY,2015,0.441306215
SSP1,GUY,2020,0.435966647
SSP1,GUY,2025,0.429459351
SSP1,GUY,2030,0.421436665
SSP1,GUY,2035,0.41449092
SSP1,GUY,2040,0.407799472
SSP1,GUY,2045,0.399299381
SSP1,GUY,2050,0.387841713
SSP1,GUY,2055,0.374111819
SSP1,GUY,2060,0.360110198
SSP1,GUY,2065,0.348103132
SSP1,GUY,2070,0.33837183
SSP1,GUY,2075,0.330480973
SSP1,GUY,2080,0.324120171
SSP1,GUY,2085,0.319009636
SSP1,GUY,2090,0.314902405
SSP1,GUY,2095,0.311552308
SSP1,GUY,2100,0.308858167
SSP1,HKG,2010,0.547
SSP1,HKG,2015,0.545347522
SSP1,HKG,2020,0.543414209
SSP1,HKG,2025,0.540032822
SSP1,HKG,2030,0.534674198
SSP1,HKG,2035,0.528819918
SSP1,HKG,2040,0.522003001
SSP1,HKG,2045,0.513706162
SSP1,HKG,2050,0.50413646
SSP1,HKG,2055,0.498897187
SSP1,HKG,2060,0.494250532
SSP1,HKG,2065,0.489117201
SSP1,HKG,2070,0.483562515
SSP1,HKG,2075,0.477625648
SSP1,HKG,2080,0.471351674
SSP1,HKG,2085,0.46474091
SSP1,HKG,2090,0.457884138
SSP1,HKG,2095,0.450731974
SSP1,HKG,2100,0.443299534
SSP1,HND,2010,0.574
SSP1,HND,2015,0.572347522
SSP1,HND,2020,0.570414209
SSP1,HND,2025,0.567032822
SSP1,HND,2030,0.561674198
SSP1,HND,2035,0.555819918
SSP1,HND,2040,0.549003001
SSP1,HND,2045,0.540706162
SSP1,HND,2050,0.53113646
SSP1,HND,2055,0.525897187
SSP1,HND,2060,0.521250532
SSP1,HND,2065,0.516117201
SSP1,HND,2070,0.510562515
SSP1,HND,2075,0.504625648
SSP1,HND,2080,0.498351674
SSP1,HND,2085,0.49174091
SSP1,HND,2090,0.484884138
SSP1,HND,2095,0.477731974
SSP1,HND,2100,0.470299534
SSP1,HRV,2010,0.3198
SSP1,HRV,2015,0.317039464
SSP1,HRV,2020,0.317689723
SSP1,HRV,2025,0.318030537
SSP1,HRV,2030,0.318092776
SSP1,HRV,2035,0.318818921
SSP1,HRV,2040,0.317748065
SSP1,HRV,2045,0.315571843
SSP1,HRV,2050,0.312237328
SSP1,HRV,2055,0.310226795
SSP1,HRV,2060,0.308472699
SSP1,HRV,2065,0.305977596
SSP1,HRV,2070,0.303224647
SSP1,HRV,2075,0.300300407
SSP1,HRV,2080,0.2972763
SSP1,HRV,2085,0.294192355
SSP1,HRV,2090,0.291654687
SSP1,HRV,2095,0.289404064
SSP1,HRV,2100,0.287172555
SSP1,HTI,2010,0.606709091
SSP1,HTI,2015,0.605056613
SSP1,HTI,2020,0.6031233
SSP1,HTI,2025,0.599741913
SSP1,HTI,2030,0.594383289
SSP1,HTI,2035,0.588529009
SSP1,HTI,2040,0.581712092
SSP1,HTI,2045,0.573415253
SSP1,HTI,2050,0.563845551
SSP1,HTI,2055,0.558606278
SSP1,HTI,2060,0.553959623
SSP1,HTI,2065,0.548826292
SSP1,HTI,2070,0.543271606
SSP1,HTI,2075,0.537334739
SSP1,HTI,2080,0.531060765
SSP1,HTI,2085,0.524450001
SSP1,HTI,2090,0.517593229
SSP1,HTI,2095,0.510441065
SSP1,HTI,2100,0.503008625
SSP1,HUN,2010,0.26491692
SSP1,HUN,2015,0.26715981
SSP1,HUN,2020,0.27066118
SSP1,HUN,2025,0.27276777
SSP1,HUN,2030,0.27299946
SSP1,HUN,2035,0.27125011
SSP1,HUN,2040,0.26729263
SSP1,HUN,2045,0.261077
SSP1,HUN,2050,0.2526202
SSP1,HUN,2055,0.2463056
SSP1,HUN,2060,0.2391667
SSP1,HUN,2065,0.23121218
SSP1,HUN,2070,0.22248474
SSP1,HUN,2075,0.21303295
SSP1,HUN,2080,0.20298939
SSP1,HUN,2085,0.1924338
SSP1,HUN,2090,0.18178961
SSP1,HUN,2095,0.17085318
SSP1,HUN,2100,0.15963116
SSP1,IDN,2010,0.4157
SSP1,IDN,2015,0.411069877
SSP1,IDN,2020,0.405903713
SSP1,IDN,2025,0.399580337
SSP1,IDN,2030,0.391667357
SSP1,IDN,2035,0.38543789
SSP1,IDN,2040,0.37975653
SSP1,IDN,2045,0.371669757
SSP1,IDN,2050,0.358910819
SSP1,IDN,2055,0.345938828
SSP1,IDN,2060,0.333055231
SSP1,IDN,2065,0.322130294
SSP1,IDN,2070,0.313334206
SSP1,IDN,2075,0.306150227
SSP1,IDN,2080,0.300352906
SSP1,IDN,2085,0.295706266
SSP1,IDN,2090,0.291980783
SSP1,IDN,2095,0.288906091
SSP1,IDN,2100,0.286439006
SSP1,IND,2010,0.37028835
SSP1,IND,2015,0.35544987
SSP1,IND,2020,0.35485001
SSP1,IND,2025,0.35959873
SSP1,IND,2030,0.36426678
SSP1,IND,2035,0.36730888
SSP1,IND,2040,0.36578075
SSP1,IND,2045,0.35833073
SSP1,IND,2050,0.34405804
SSP1,IND,2055,0.34236038
SSP1,IND,2060,0.33940121
SSP1,IND,2065,0.33532181
SSP1,IND,2070,0.33050072
SSP1,IND,2075,0.32516876
SSP1,IND,2080,0.31951317
SSP1,IND,2085,0.31354628
SSP1,IND,2090,0.3074782
SSP1,IND,2095,0.30118473
SSP1,IND,2100,0.29476616
SSP1,IRL,2010,0.31613169
SSP1,IRL,2015,0.31130737
SSP1,IRL,2020,0.31574574
SSP1,IRL,2025,0.31817287
SSP1,IRL,2030,0.31866985
SSP1,IRL,2035,0.31767586
SSP1,IRL,2040,0.31555918
SSP1,IRL,2045,0.31276258
SSP1,IRL,2050,0.30954447
SSP1,IRL,2055,0.30714058
SSP1,IRL,2060,0.30461517
SSP1,IRL,2065,0.30190088
SSP1,IRL,2070,0.29902809
SSP1,IRL,2075,0.29612108
SSP1,IRL,2080,0.29332794
SSP1,IRL,2085,0.29069126
SSP1,IRL,2090,0.28823099
SSP1,IRL,2095,0.28583149
SSP1,IRL,2100,0.28341457
SSP1,IRN,2010,0.45685
SSP1,IRN,2015,0.453973799
SSP1,IRN,2020,0.450322106
SSP1,IRN,2025,0.445950576
SSP1,IRN,2030,0.440071352
SSP1,IRN,2035,0.429483538
SSP1,IRN,2040,0.415933495
SSP1,IRN,2045,0.403523906
SSP1,IRN,2050,0.395722339
SSP1,IRN,2055,0.381264178
SSP1,IRN,2060,0.366494319
SSP1,IRN,2065,0.353713258
SSP1,IRN,2070,0.343210537
SSP1,IRN,2075,0.334878067
SSP1,IRN,2080,0.328190862
SSP1,IRN,2085,0.322787129
SSP1,IRN,2090,0.318419792
SSP1,IRN,2095,0.314983785
SSP1,IRN,2100,0.312205683
SSP1,IRQ,2010,0.369
SSP1,IRQ,2015,0.364787443
SSP1,IRQ,2020,0.36370999
SSP1,IRQ,2025,0.362388037
SSP1,IRQ,2030,0.35913117
SSP1,IRQ,2035,0.349370502
SSP1,IRQ,2040,0.335395423
SSP1,IRQ,2045,0.321792838
SSP1,IRQ,2050,0.309753453
SSP1,IRQ,2055,0.299058059
SSP1,IRQ,2060,0.290121629
SSP1,IRQ,2065,0.282958595
SSP1,IRQ,2070,0.277216483
SSP1,IRQ,2075,0.272612986
SSP1,IRQ,2080,0.268921971
SSP1,IRQ,2085,0.265962286
SSP1,IRQ,2090,0.2635888
SSP1,IRQ,2095,0.261685226
SSP1,IRQ,2100,0.260158384
SSP1,ISL,2010,0.2703
SSP1,ISL,2015,0.271567788
SSP1,ISL,2020,0.272859835
SSP1,ISL,2025,0.273467675
SSP1,ISL,2030,0.273314788
SSP1,ISL,2035,0.272406473
SSP1,ISL,2040,0.270714801
SSP1,ISL,2045,0.268272711
SSP1,ISL,2050,0.265057958
SSP1,ISL,2055,0.262479567
SSP1,ISL,2060,0.259685608
SSP1,ISL,2065,0.256677067
SSP1,ISL,2070,0.253449203
SSP1,ISL,2075,0.250014454
SSP1,ISL,2080,0.24642089
SSP1,ISL,2085,0.24269494
SSP1,ISL,2090,0.238966581
SSP1,ISL,2095,0.234915034
SSP1,ISL,2100,0.230625839
SSP1,ISR,2010,0.36961308
SSP1,ISR,2015,0.36954456
SSP1,ISR,2020,0.36930943
SSP1,ISR,2025,0.36807053
SSP1,ISR,2030,0.36580612
SSP1,ISR,2035,0.36261902
SSP1,ISR,2040,0.35873104
SSP1,ISR,2045,0.35429893
SSP1,ISR,2050,0.34950542
SSP1,ISR,2055,0.34444561
SSP1,ISR,2060,0.33905041
SSP1,ISR,2065,0.33322002
SSP1,ISR,2070,0.32694935
SSP1,ISR,2075,0.32032768
SSP1,ISR,2080,0.31344336
SSP1,ISR,2085,0.30636448
SSP1,ISR,2090,0.29913641
SSP1,ISR,2095,0.29165834
SSP1,ISR,2100,0.28393099
SSP1,ITA,2010,0.31506916
SSP1,ITA,2015,0.31222324
SSP1,ITA,2020,0.31378752
SSP1,ITA,2025,0.3151111
SSP1,ITA,2030,0.3157234
SSP1,ITA,2035,0.31557215
SSP1,ITA,2040,0.31447485
SSP1,ITA,2045,0.31237011
SSP1,ITA,2050,0.30922832
SSP1,ITA,2055,0.30616358
SSP1,ITA,2060,0.30265087
SSP1,ITA,2065,0.29862066
SSP1,ITA,2070,0.29407574
SSP1,ITA,2075,0.28916595
SSP1,ITA,2080,0.2840645
SSP1,ITA,2085,0.27888388
SSP1,ITA,2090,0.27385973
SSP1,ITA,2095,0.26882475
SSP1,ITA,2100,0.26374245
SSP1,JAM,2010,0.60707535
SSP1,JAM,2015,0.61126614
SSP1,JAM,2020,0.60978256
SSP1,JAM,2025,0.60607811
SSP1,JAM,2030,0.59981636
SSP1,JAM,2035,0.59132317
SSP1,JAM,2040,0.5807468
SSP1,JAM,2045,0.56789631
SSP1,JAM,2050,0.55296886
SSP1,JAM,2055,0.53636234
SSP1,JAM,2060,0.51771751
SSP1,JAM,2065,0.49694263
SSP1,JAM,2070,0.47412575
SSP1,JAM,2075,0.44937809
SSP1,JAM,2080,0.42292133
SSP1,JAM,2085,0.39481258
SSP1,JAM,2090,0.36537434
SSP1,JAM,2095,0.33424858
SSP1,JAM,2100,0.30137201
SSP1,JOR,2010,0.3966
