scen,country,period,gini,region,dgini_edu,dgini_eduspend,gini_nomig,relgini,worldregion,reldif
SSP1,GTM,2030,0.50594261,320,-0.0004097362426984447,0.0033032423495069434,0.5030491038931915,-0.0057190401630898835,LAC,0.005751935714456424
SSP1,GTM,2035,0.47805313,320,-0.00040181376647619837,0.005295539663011106,0.4731594041034651,-0.010236782460842586,LAC,0.010342658000864313
SSP1,GTM,2040,0.44348515,320,-0.00044221867605234055,0.007815388706421855,0.43611197996963047,-0.01662551729267492,LAC,0.016906598233974224
SSP1,GTM,2045,0.40227318,320,-0.000686598823823622,0.01090137375803109,0.39205840506579254,-0.025392632275926252,LAC,0.026054217438581162
SSP1,GTM,2050,0.357423534,320,-0.0011367443114621086,0.014567336701502624,0.34399294160995947,-0.03757612779364583,LAC,0.03904322084977241
SSP1,GTM,2055,0.319665169,320,-0.0017146936776464123,0.007505360149861028,0.3138745025277854,-0.01811478707651948,LAC,0.018448986539459256
SSP1,GTM,2060,0.288780152,320,-0.0023484944042874534,0.008819113089577583,0.2823095333147099,-0.022406729273035664,LAC,0.022920298189423205
SSP1,GTM,2065,0.263517292,320,-0.0029822547422218904,0.010148297780789533,0.2563512489614324,-0.027193824679131895,LAC,0.027954000878090968
SSP1,GTM,2070,0.24285316,320,-0.0035811962968565914,0.011468822546256122,0.2349655337506005,-0.032478993682435564,LAC,0.03356929045504886
SSP1,GTM,2075,0.225950625,320,-0.004126372903811927,0.012760207975673456,0.21731678992813847,-0.038211158176090554,LAC,0.03972925918294923
SSP1,GTM,2080,0.212124945,320,-0.0046041100618778325,0.014001643738031474,0.20272741132384636,-0.044301879140869804,LAC,0.04635551559005302
SSP1,GTM,2085,0.200816024,320,-0.004996149013649329,0.015175266073244684,0.19063690694040467,-0.05068876903765085,LAC,0.053395311657975286
SSP1,GTM,2090,0.191565724,320,-0.005259514668420869,0.016265534240228446,0.1805597044281924,-0.05745296884012285,LAC,0.060955015443019844
SSP1,GTM,2095,0.183999303,320,-0.005333460927339879,0.017263047722269876,0.17206971620507,-0.06483495643964476,LAC,0.0693299614716194
SSP1,GTM,2100,0.177810236,320,-0.0051629269648922295,0.018161761377453324,0.16481140158743893,-0.0731050962249501,LAC,0.07887096576667774
SSP1,GUY,2010,0.4455,328,,,0.4455,0,LAC,0
SSP1,GUY,2015,0.441306215,328,0,0,0.441306215,0,LAC,0
SSP1,GUY,2020,0.435966647,328,-0.001946766292491347,0.0035187504559168626,0.43439466283657446,-0.0036057440958907616,LAC,0.0036187925357105133
SSP1,GUY,2025,0.429459351,328,-0.002650524514585877,0.008643143138550852,0.423466732376035,-0.01395386690267919,LAC,0.014151332715892417
SSP1,GUY,2030,0.421436665,328,-0.001979765117862589,0.015389120467438209,0.40802730965042433,-0.03181819823288434,LAC,0.032863867276589964
SSP1,GUY,2035,0.41449092,328,-0.0022857047446129975,0.022543603322278814,0.39423302142233413,-0.04887416732232841,LAC,0.05138559551551114
SSP1,GUY,2040,0.407799472,328,-0.00233038503489048,0.030583844483050602,0.37954601255183984,-0.06928272689906811,LAC,0.07444014299663126
SSP1,GUY,2045,0.399299381,328,-0.0027729954947391315,0.039530987507690796,0.36254138898704835,-0.09205622087591381,LAC,0.10138978094516227
SSP1,GUY,2050,0.387841713,328,-0.003740414901234252,0.04931508851266979,0.34226703938856445,-0.11750843729239491,LAC,0.13315530964609223
SSP1,GUY,2055,0.374111819,328,-0.005129104963721513,0.028271218430872738,0.3509697055328488,-0.061858814108065485,LAC,0.0659376382130088
SSP1,GUY,2060,0.360110198,328,-0.006917969018286342,0.031605679701255184,0.33542248731703117,-0.06855598875033475,LAC,0.07360183534634257
SSP1,GUY,2065,0.348103132,328,-0.009144022775533781,0.03472244436348513,0.3225247104120486,-0.07347943536443502,LAC,0.07930685855131259
SSP1,GUY,2070,0.33837183,328,-0.011957945505799601,0.03757284946452319,0.31275692604127636,-0.0757004622953501,LAC,0.08190035719734334
SSP1,GUY,2075,0.330480973,328,-0.015403704594071104,0.04011210690896086,0.3057725706851102,-0.07476497690803463,LAC,0.08080647083395509
SSP1,GUY,2080,0.324120171,328,-0.01928430495528694,0.04229174924080847,0.3011127267144785,-0.07098430256450017,LAC,0.07640807659165372
SSP1,GUY,2085,0.319009636,328,-0.023308293724698448,0.04411510238008436,0.29820282734461406,-0.06522313531427593,LAC,0.06977401535948835
SSP1,GUY,2090,0.314902405,328,-0.026955074652932388,0.04557264488990818,0.2962848347630242,-0.059121714986507645,LAC,0.06283673024259429
SSP1,GUY,2095,0.311552308,328,-0.029764225377613626,0.046676422912777515,0.2946401104648361,-0.05428365350181863,LAC,0.05739950853426756
SSP1,GUY,2100,0.308858167,328,-0.03129990670526121,0.04745256996526942,0.2927055037399918,-0.05229799625149034,LAC,0.055184009366480824
SSP1,HKG,2010,0.547,344,,,0.547,0,ASIA,0
SSP1,HKG,2015,0.545347522,344,0,0,0.545347522,0,ASIA,0
SSP1,HKG,2020,0.543414209,344,-0.004392011661580471,-0.0003593755368035188,0.548165596198384,0.008743582923839144,ASIA,-0.008667795336547157
SSP1,HKG,2025,0.540032822,344,-0.00734965591881339,-0.001087970324872699,0.5484704482436862,0.015624284117468301,ASIA,-0.01538392135930966
SSP1,HKG,2030,0.534674198,344,-0.009950516584119787,-0.0021008756795856186,0.5467255902637055,0.02253969297337477,ASIA,-0.022042853816102936
SSP1,HKG,2035,0.528819918,344,-0.011151389975389298,-0.0032928662805321806,0.5432641742559216,0.027314130508831358,ASIA,-0.02658790500165964
SSP1,HKG,2040,0.522003001,344,-0.011894249429377085,-0.004678341185931406,0.5385755916153084,0.031748075362709294,ASIA,-0.030771150555864546
SSP1,HKG,2045,0.513706162,344,-0.012249768936943961,-0.006239166572497523,0.5321950975094415,0.03599126675346653,ASIA,-0.034740897832328366
SSP1,HKG,2050,0.50413646,344,-0.012239561552950532,-0.007963075332432713,0.5243390968853833,0.04007374686882059,ASIA,-0.03852971675274375
SSP1,HKG,2055,0.498897187,344,-0.012009637123357468,-0.009824500210619501,0.5207313243339771,0.04376480345634226,ASIA,-0.041929755929131396
SSP1,HKG,2060,0.494250532,344,-0.011592483591213768,-0.011791470414879083,0.5176344860060929,0.047311945040238834,ASIA,-0.045174644731490354
SSP1,HKG,2065,0.489117201,344,-0.010975167968664632,-0.013832454184817941,0.5139248231534825,0.05071917753610666,ASIA,-0.048270916359441474
SSP1,HKG,2070,0.483562515,344,-0.010287073972602827,-0.01591611017180007,0.509765699144403,0.05418779026824061,ASIA,-0.051402407396932914
SSP1,HKG,2075,0.477625648,344,-0.009878293832451644,-0.018013771201028383,0.50551771303348,0.05839733513113177,ASIA,-0.05517524770023785
SSP1,HKG,2080,0.471351674,344,-0.00993014229369522,-0.020102485598254862,0.50138430189195,0.06371596739454888,ASIA,-0.05989941802849297
SSP1,HKG,2085,0.46474091,344,-0.010260002525646236,-0.022160563528441105,0.49716147605408734,0.06976051678791806,ASIA,-0.06521134000849294
SSP1,HKG,2090,0.457884138,344,-0.010610350941714624,-0.024162688313299194,0.49265717725501385,0.07594287805404143,ASIA,-0.07058262999183773
