scen,country,period,gini,region,dgini_edu,dgini_eduspend,gini_nomig,relgini,worldregion,reldif
SSP2,MYS,2045,0.511782555,458,-0.0023890991820518757,-0.004572705432940447,0.5187443596149923,0.013603051817567824,ASIA,-0.013420492167200204
SSP2,NAM,2045,0.658882555,516,0.0006294249086837148,0.0020935610535408014,0.6561595690377756,-0.004132733431111091,AFR,0.004149883794604348
SSP2,NCL,2045,0.401285742,540,-0.00554023184151466,-0.004284834237622889,0.4111108080791375,0.024483965042390032,OCE,-0.02389882699762602
SSP2,NER,2045,0.35481187,562,0.0005427379356808782,0.002489288693218098,0.351779843371101,-0.008545448687776291,AFR,0.008619102788389066
SSP2,NGA,2045,0.472930381,566,0.00011844336204603956,7.75694122391471e-5,0.47273436822571485,-0.00041446433166481,AFR,0.0004146361835735135
SSP2,NIC,2045,0.437866172,558,-0.0008157069031282271,0.008249397074453631,0.43043248182867455,-0.016977082603507054,LAC,0.01727028160083033
SSP2,NLD,2045,0.28063757,528,-0.004015252818955368,-0.0031523307799953336,0.2878051535989507,0.025540356549376808,EUR,-0.02490429205078981
SSP2,NOR,2045,0.264246507,578,-0.003326126360700487,-0.00577842266422741,0.27335105602492793,0.03445475638748152,EUR,-0.033307166093763496
SSP2,NPL,2045,0.36781187,524,-0.00036673406584797314,0.004657349444523372,0.36352125462132456,-0.011665244459553303,ASIA,0.011802928505913357
SSP2,NZL,2045,0.33595184,554,-0.008706559900514636,-0.0043470590905034774,0.3490054589910181,0.03885562582725566,OCE,-0.03740233470489651
SSP2,OMN,2045,0.39748745,512,-0.0037821851868710945,-0.012485652068392843,0.41375528725526395,0.04092666889297747,ASIA,-0.03931753322883236
SSP2,PAK,2045,0.33621187,586,0.0008906710154500629,0.00010277691142370667,0.3352184220731263,-0.0029548270466290827,ASIA,0.002963583924564306
SSP2,PAN,2045,0.50394787,591,-0.0008241503757282517,9.947399697814774e-5,0.50467254637875,0.00143799869369432,LAC,-0.0014359338227331042
SSP2,PER,2045,0.50219948,604,-0.00048310390643764524,0.0009222203543163243,0.5017603635521214,-0.000874386504499447,LAC,0.0008751517253575702
SSP2,PHL,2045,0.40293236,608,-0.0004914079975002549,0.0017624696528011202,0.4016612983446991,-0.003154528604505491,ASIA,0.0031645111454330355
SSP2,PNG,2045,0.485211399,598,4.296820125369845e-5,,,,OCE,
SSP2,POL,2045,0.3886808,616,-0.0026300207260799863,0.0013089045926387344,0.39000191613344126,0.0033989745144120675,EUR,-0.0033874606220889447
SSP2,PRI,2045,0.582267609,630,-0.009833393920919524,0.004103639577983401,0.5879973633429361,0.009840414019897992,LAC,-0.009744523870584665
SSP2,PRT,2045,0.35805019,620,-0.007376550635738718,0.002981672701106472,0.3624450679346322,0.012274474521664747,EUR,-0.012125638678644801
SSP2,PRY,2045,0.515182555,600,-0.0006442386265176242,0.0036548630242988597,0.5121719306022188,-0.005843801131389603,LAC,0.005878151882008131
SSP2,PSE,2045,0.38491187,275,-0.005090242705526562,0.025360079908480684,0.3646420327970459,-0.05266098237748318,ASIA,0.05558831780162876
SSP2,PYF,2045,0.401285742,258,-0.0023209866835520133,-0.0008366783924652813,0.4044434070760173,0.007868869350502017,OCE,-0.007807433674951181
SSP2,QAT,2045,0.445722741,634,-0.00567410702575112,-0.021463993080952527,0.4728608411067036,0.06088560804821852,ASIA,-0.05739130363002465
SSP2,ROU,2045,0.280946507,642,-0.0027121623213898355,0.0014307617465414435,0.2822279075748484,0.00456101265871367,EUR,-0.0045403042734479815
SSP2,RUS,2045,0.434667609,643,-0.0027138157631117032,-0.0005125062730824604,0.4378939310361942,0.007422503930340385,ASIA,-0.007367816285006934
SSP2,RWA,2045,0.562582555,646,0.00206749181171136,0.004321109311305314,0.5561939538769832,-0.011355846473086517,AFR,0.011486282938684589
SSP2,SAU,2045,0.39748745,682,-0.007433450394144302,-0.008204763929717009,0.41312566432386133,0.03934266182205581,ASIA,-0.03785340799259096
SSP2,SDN,2045,0.395326703,729,0.00021942617757614858,0.018268811542382947,0.3768384652800409,-0.046766984318686644,AFR,0.049061439909590776
SSP2,SEN,2045,0.444630991,686,0.001443177118056849,0.003936660661012942,0.43925115322093017,-0.012099556459099325,AFR,0.012247748787045154
SSP2,SGP,2045,0.522182555,702,-0.02296423500364718,-0.008370427118481915,0.5535172171221291,0.06000710253932007,ASIA,-0.05661009477726031
SSP2,SLB,2045,0.441259613,90,0.00010538864593178163,0.0030441643310519717,0.4381100600230162,-0.007137641615489909,OCE,0.007188953791242181
SSP2,SLE,2045,0.38021187,694,0.003933537763019777,-0.0024155204026615087,0.3786938526396417,-0.003992556466893782,AFR,0.004008560872528433
SSP2,SLV,2045,0.405052084,222,-0.0019402581365132534,0.009150177344844716,0.39784216479166856,-0.017799980528754422,LAC,0.018122561775489432
SSP2,SOM,2045,0.437591029,706,0.00282242011985088,0.0075762606122366585,0.42719234826791247,-0.023763468725241044,AFR,0.02434191711122602
SSP2,SRB,2045,0.307645454,688,-0.0028790572145346066,0.0029368408480348255,0.3075876703664998,-0.00018782540989592533,EUR,0.00018786069490794866
SSP2,STP,2045,0.34851187,678,-0.00010331477448795832,0.016954454552678213,0.33166073022180975,-0.04835169539043316,AFR,0.05080836602789973
SSP2,SUR,2045,0.565282555,740,-0.0027413332608857946,0.013128812826239433,0.5548950754346463,-0.018375729930943496,LAC,0.018719718421031706
SSP2,SVK,2045,0.38957008,703,-0.0021740449996424842,0.001023362463129394,0.39072076253651306,0.002953724106617983,EUR,-0.0029450253143523675
SSP2,SVN,2045,0.257546507,705,-0.0018816724318669526,-0.0043672561831359005,0.2637954356150028,0.024263301753895794,EUR,-0.02368853957019501
SSP2,SWE,2045,0.281246507,752,-0.0044382301482023415,-0.00726131707501966,0.29294605422322195,0.04159890676694511,EUR,-0.0399375484139719
SSP2,SWZ,2045,0.563682555,748,-0.0005587579828331806,0.005786651742918639,0.5584546612399146,-0.009274535310189513,AFR,0.009361357551350924
SSP2,SYR,2045,0.399582226,760,-0.0016051826053888555,0.011946610863345666,0.3892407977420432,-0.025880601250659274,ASIA,0.026568202300341293
SSP2,TCD,2045,0.477653849,148,0.0016283610627065423,-0.0032382069126478275,0.4792636948499413,0.00337031901514373,AFR,-0.003358998119908363
SSP2,TGO,2045,0.508022714,768,0.0017418371652399931,0.0005211320588207,0.5057597447759393,-0.004454464656201695,AFR,0.004474395693677025
SSP2,THA,2045,0.32269508,764,-0.001345826139694292,-0.0010407544636179059,0.32508166060331223,0.007395776233440676,ASIA,-0.007341480288008295
SSP2,TJK,2045,0.319415999,762,-0.0025072658020455453,0.002937475291738605,0.3189857895103069,-0.0013468626838979425,ASIA,0.0013486791695438427
SSP2,TKM,2045,0.431967609,795,0.0002557539516109381,0.0012788954220517683,0.43043295962633726,-0.003552695483847512,ASIA,0.0035653621297841998
SSP2,TLS,2045,0.35591187,626,-0.00019241411284421316,0.02785652325505905,0.3282477608577852,-0.0777274136493814,ASIA,0.08427813511940596
SSP2,TON,2045,0.36131187,776,-0.0026928345809250948,0.05332842002755776,0.3106762845533673,-0.14014370866540493,OCE,0.1629850360783962
SSP2,TTO,2045,0.38301187,780,-0.003909079930886203,0.008577704805584875,0.37834324512530126,-0.012189243311698683,LAC,0.012339654361088304
SSP2,TUN,2045,0.398419715,788,-0.0009449967958995068,0.0025675112989207,0.3967972004969788,-0.004072375040530263,AFR,0.004089027092401443
SSP2,TUR,2045,0.424667609,792,-0.0007732846348743551,-0.0001434723133497526,0.42558436594822413,0.002158763533632646,ASIA,-0.002154113312366479
SSP2,TWN,2045,0.37831187,158,-0.0018989649749295212,-3.2870018766305853e-5,0.3802437049936958,0.005106461485588021,ASIA,-0.005080518016012503
SSP2,TZA,2045,0.419493532,834,0.0004504169397469014,-2.5847742672036044e-6,0.4190456998345203,-0.001067554399097892,AFR,0.0010686952894554125
SSP2,UGA,2045,0.473065337,800,0.0007100491676431625,0.0016437388831738963,0.47071154894918293,-0.0049756087937955495,AFR,0.005000489272191544
SSP2,UKR,2045,0.254346507,804,0.0005314274777823216,-0.00039842696469778255,0.25421350648691543,-0.000522910712056901,EUR,0.0005231842907269524
SSP2,URY,2045,0.415107611,858,-0.00021037253368487007,0.0037933153361509493,0.4115246681975339,-0.00863135897179701,LAC,0.008706507967454868
SSP2,USA,2045,0.44395382,840,-0.003827172827587027,-0.0009112075333675407,0.4486922003609546,0.010673137942488253,NOA,-0.010560425068995571
SSP2,UZB,2045,0.36525456,860,-0.0016879348406464091,,,,ASIA,
SSP2,VCT,2045,0.468368122,670,-0.004330290746700217,0.020516149748428785,0.4521822629982714,-0.0345579859974513,LAC,0.035794988716287834
SSP2,VEN,2045,0.450635612,862,-0.0007731273888697021,0.00016138355460903255,0.4512473558342607,0.0013575132944900759,LAC,-0.0013556729504368148
SSP2,VNM,2045,0.448361135,704,-0.0003018236202111299,0.0015131094491058984,0.4471498491711053,-0.00270158524978914,ASIA,0.0027089035837541964
SSP2,VUT,2045,0.413075111,548,0.0002510681365740432,0.0028384857242090473,0.4099855571392169,-0.007479399698770761,OCE,0.007535762679888647
SSP2,WSM,2045,0.469151606,882,-0.0027337264244688747,0.044144733366750656,0.4277405990577182,-0.08826785715464813,OCE,0.09681336546848085
SSP2,YEM,2045,0.399275505,887,0.007002449141490133,-0.008253786505557114,0.400526842364067,0.0031340198644718154,ASIA,-0.003124228470384516
SSP2,ZAF,2045,0.682982555,710,0.0005839506441253318,-0.0005347396551732456,0.682933344011048,-7.205306869373374e-5,AFR,7.205826071254862e-5
SSP2,ZMB,2045,0.605382555,894,5.440190137119658e-5,7.976298119682124e-7,0.6053273554688169,-9.118123858586902e-5,AFR,9.118955336218093e-5
SSP2,ZWE,2045,0.435145306,716,-0.0010972633759617609,0.00390909005301518,0.4323334793229466,-0.006461810890023512,AFR,0.006503837457734862
SSP2,ABW,2050,0.45994537,533,-0.010968487026717644,-0.0033474977700313113,0.47426135479674897,0.031125402559762483,LAC,-0.030185855651013838
SSP2,AFG,2050,0.308427172,4,0.004619535085808729,0.018367733698146052,0.2854399032160453,-0.07453062139400202,ASIA,0.08053277949213711
SSP2,AGO,2050,0.46518694,24,0.0010331818031367231,-0.00020855965070183837,0.4643623178475651,-0.0017726683221908068,AFR,0.0017758162554128987
SSP2,ALB,2050,0.303309397,8,-0.005906347798967414,0.010996205697760105,0.2982195391012073,-0.016781075525967526,EUR,0.01706748630265076
SSP2,ARE,2050,0.389254744,784,-0.008900512758382908,-0.0028946493580014835,0.40104990611638436,0.03030190973442415,ASIA,-0.02941070908257848
SSP2,ARG,2050,0.408911817,32,-0.0005398492645528316,-0.0004377651068602419,0.40988943137141304,0.002390770652179519,LAC,-0.0023850685004053185
SSP2,ARM,2050,0.321493051,51,-0.004757349573685761,0.00575974299514251,0.3204906575785432,-0.0031179318443705917,EUR,0.0031276837491311937
SSP2,AUS,2050,0.354560158,36,-0.007770602615859115,-0.005477658365385435,0.36780841898124456,0.03736534035853101,OCE,-0.03601946094094188
SSP2,AUT,2050,0.29214041,40,-0.0035514870732788126,-0.007655139016431515,0.3033470360897103,0.038360410631690156,EUR,-0.03694325230326667
SSP2,AZE,2050,0.175299991,31,-0.00011516675470349511,0.0013456008588922205,0.17406955689581127,-0.007019019779577307,ASIA,0.007068634666113294
SSP2,BDI,2050,0.364027172,108,0.00036463138371178926,0.018897177491257196,0.34476536312503103,-0.052913107472562504,AFR,0.05586932718639592
SSP2,BEL,2050,0.27567831,56,-0.003979187426810662,-0.006515939353952059,0.2861734367807627,0.03807019413592139,EUR,-0.03667400754879635
SSP2,BEN,2050,0.475608464,204,0.001218375368290823,0.0007489471593231001,0.47364114147238606,-0.004136432962248415,AFR,0.004153614108559633
SSP2,BFA,2050,0.432574809,854,0.001262593833327523,0.01976951556679999,0.4115426995998725,-0.048620744811165184,AFR,0.05110553393506012
SSP2,BGD,2050,0.350227172,50,-0.00044079787955769706,0.0022800838087892066,0.3483878860707685,-0.005251693975450555,ASIA,0.00527941987299152
SSP2,BGR,2050,0.46960976,100,-0.002490251553165279,0.0016244569268199156,0.4704755546263454,0.0018436470024503215,EUR,-0.0018402542232678343
SSP2,BHR,2050,0.389254744,48,-0.0047475729542359145,-0.011088552456071491,0.40509086941030736,0.04068319180281432,ASIA,-0.039092773019940186
SSP2,BHS,2050,0.402315699,44,-0.0035974560649471594,-0.005016091568605664,0.41092924663355285,0.021409921747927774,LAC,-0.020961145267992976
SSP2,BIH,2050,0.337114034,70,-0.007849695156792914,0.007929154189728624,0.3370345749670643,-0.00023570372313752586,EUR,0.00023575929248043082
SSP2,BLR,2050,0.46921082,112,-0.0010016326022679026,-0.0004092038766848819,0.4706216564789527,0.00300682852742562,EUR,-0.002997814612927474
SSP2,BLZ,2050,0.519324206,84,-0.0011888663021444265,0.0033674211586492506,0.5171456511434951,-0.004194980382841718,LAC,0.004212652376922588
SSP2,BOL,2050,0.38716911,68,-0.0005285588710697567,0.00434955708783834,0.3833481117832314,-0.009869067851948632,LAC,0.009967437165646409
SSP2,BRA,2050,0.58120216,76,2.9395068972428963e-5,-9.106946391606517e-6,0.5811818718774191,-3.490716996112919e-5,LAC,3.490838851427647e-5
SSP2,BRB,2050,0.44454205,52,-0.007562383011778957,,,,LAC,
SSP2,BRN,2050,0.420528018,96,-0.0002104227304391467,,,,ASIA,
SSP2,BTN,2050,0.419670371,64,0.004632590970276648,-0.0009208005953025018,0.4159585806250259,-0.00884453759775694,ASIA,0.00892346148839307
SSP2,BWA,2050,0.651324206,72,-0.0012954662004328855,-0.006741679380103212,0.659361351580536,0.012339700423380284,AFR,-0.012189288257903552
SSP2,CAF,2050,0.609124206,140,-0.00043559251916662706,0.004742604919351045,0.6048171935998155,-0.007070827850476968,AFR,0.007121180491826973
SSP2,CAN,2050,0.31515087,124,-0.015239089600818085,-0.0063201997644771616,0.3367101593652953,0.06840942360493973,NOA,-0.06402922147028445
SSP2,CHE,2050,0.322517381,756,-0.0096134417037342,-0.011259010238704676,0.34338983294243886,0.06471729330593456,EUR,-0.06078354668682817
SSP2,CHL,2050,0.53096191,152,-0.0004658913802363167,0.000152536246955291,0.531275265133281,0.0005901649956039368,LAC,-0.0005898169063119907
SSP2,CHN,2050,0.41002777,156,-0.00015180606537154682,0.00018779602608823956,0.4099917800392833,-8.777444687879665e-5,ASIA,8.778215190852201e-5
SSP2,CIV,2050,0.471845136,384,0.003998024879037042,-0.008763373648591671,0.4766104847695546,0.010099391529077018,AFR,-0.009998413635106451
SSP2,CMR,2050,0.466634374,120,0.00016057375461598714,0.0014028883705703135,0.46507091187481375,-0.003350507832897587,AFR,0.0033617714745555194
SSP2,COD,2050,0.460030457,180,0.0003479232321470934,0.0007615902025990652,0.4589209435652538,-0.002411826038609899,AFR,0.002417657006731133
SSP2,COG,2050,0.436798848,178,-0.0011313071484994328,-0.0004245758316063675,0.4383547309801058,0.003562012553901761,AFR,-0.003549369654633372
SSP2,COL,2050,0.55785229,170,-0.00043187411059343735,0.0024700360221447085,0.5558141280884488,-0.003653587066123287,LAC,0.003666984714046251
SSP2,COM,2050,0.606024206,174,-0.0002817791326465586,0.0073122339348841835,0.5989937511977623,-0.011600947177739629,AFR,0.011737108756442627
SSP2,CPV,2050,0.518624206,132,-0.00011152188894959086,0.015002850231913953,0.5037328776570357,-0.02871313789577412,AFR,0.029561954368011456
SSP2,CRI,2050,0.31512344,188,-0.0010530993333793051,-0.004420232958284884,0.32059677229166417,0.017368851684483433,LAC,-0.017072325003586797
SSP2,CUB,2050,0.240427172,192,-0.0023842971730763437,0.0051981354181091545,0.23761333375496718,-0.011703495164984146,LAC,0.011842088996295574
SSP2,CYP,2050,0.329639716,196,-0.010471227637415974,-0.010223447250070654,0.35033439088748664,0.06277967697158982,EUR,-0.059071205755911405
SSP2,CZE,2050,0.31759689,203,-0.000717189783143809,-0.0013399849707780743,0.31965406475392194,0.006477313911738669,EUR,-0.00643562832684641
SSP2,DEU,2050,0.32894775,276,-0.005455600341928704,-0.00457992203542218,0.3389832723773509,0.03050795263792172,EUR,-0.029604771666076557
SSP2,DJI,2050,0.492644761,262,0.009153530738109567,,,,AFR,
SSP2,DNK,2050,0.25672459,208,-0.002160077585496955,-0.0062707093299391465,0.2651553769154361,0.03283981061352992,EUR,-0.03179564756902853
SSP2,DOM,2050,0.55839993,214,-0.0013661748857223687,0.00611125761723603,0.5536548472684862,-0.00849764206008008,LAC,0.0085704708536809
SSP2,DZA,2050,0.386078285,12,-0.0011607560460924126,0.00467044847958684,0.38256859256650555,-0.009090623766872752,AFR,0.009174021343334227
SSP2,ECU,2050,0.34446087,218,-0.0004649855346788975,0.0011242569141893663,0.3438015986204895,-0.0019139224130464427,LAC,0.0019175925363810187
SSP2,EGY,2050,0.337927172,818,-0.0004856983748851631,0.0027014397734230053,0.33571143060146214,-0.006556860714763357,AFR,0.006600136893069486
SSP2,ERI,2050,0.478397148,232,0.0003601226930064349,,,,AFR,
SSP2,ESP,2050,0.32280067,724,-0.006526587041412939,-0.005461500950437078,0.33478875799185004,0.037137741975102,EUR,-0.03580791680030626
SSP2,EST,2050,0.33404922,233,-0.011830093043902654,-0.0014864439367069104,0.34736575698060956,0.039863996630824516,EUR,-0.03833577925573395
SSP2,ETH,2050,0.362127172,231,0.0013470307037504875,-0.001033633816912855,0.3618137751131624,-0.0008654332264180775,AFR,0.0008661828498364166
SSP2,FIN,2050,0.28112972,246,-0.004322866087122837,-0.0015197091147629547,0.28697229520188583,0.02078248860307541,EUR,-0.02035937022344103
SSP2,FJI,2050,0.4660554,242,-0.0033502904918842683,0.012254806768562887,0.4571508837233214,-0.019106132611441895,OCE,0.01947828735264534
SSP2,FRA,2050,0.28633339,250,-0.006587081634481867,-0.004527942981948282,0.2974484146164302,0.038818471769674456,EUR,-0.03736790673691559
SSP2,GAB,2050,0.457370797,266,-3.5449248229580885e-5,-0.007143845529694935,0.4645500917779245,0.015696880572645178,AFR,-0.015454296328837103
SSP2,GBR,2050,0.33809471,826,-0.004192342871698238,-0.004097513041977106,0.34638456591367534,0.024519330437543063,EUR,-0.023932521045817223
SSP2,GEO,2050,0.443413524,268,-0.01065602812604606,0.008710965788736069,0.44535858633730996,0.004386565208394311,EUR,-0.004367407291518521
SSP2,GHA,2050,0.465910657,288,0.0007127829604220426,0.0019189848645631837,0.46327888917501475,-0.005648653417655636,AFR,0.005680741960143676
SSP2,GIN,2050,0.380057334,324,0.003814130183902192,0.008878690124147165,0.36736451369195067,-0.03339711978311499,AFR,0.03455102448652081
SSP2,GMB,2050,0.520024206,270,0.0027560790054223456,0.0018203048051770422,0.5154478221894007,-0.008800328442017391,AFR,0.008878461822111827
SSP2,GNB,2050,0.553324206,624,9.371282982184874e-5,0.021709440094125232,0.5315210530760529,-0.03940393839185674,AFR,0.04102029975626831
SSP2,GNQ,2050,0.478397148,226,0.0010001991956554877,-0.014825416974518175,0.4922223657788627,0.028899038877344463,AFR,-0.02808734169766247
SSP2,GRC,2050,0.34665077,300,-0.009257242993658028,-0.0026483743722943796,0.3585563873659524,0.034344701919895915,EUR,-0.03320430979744682
SSP2,GTM,2050,0.4563493,320,-0.00030461364158018006,0.006259164110257013,0.4503947495313232,-0.013048229653637722,LAC,0.013220736864435256
SSP2,GUY,2050,0.419797092,328,-0.002672268240902782,0.035279620274229,0.3871897399666738,-0.0776740779169719,LAC,0.08421543410766197
SSP2,HKG,2050,0.533724206,344,-0.022149319546935636,-0.007597297251141555,0.5634708227980773,0.05573405977033241,ASIA,-0.052791760628104534
SSP2,HND,2050,0.560724206,340,-3.027982042404913e-5,0.003631337797015089,0.5571231480234089,-0.006422155380591987,LAC,0.006463666048282191
SSP2,HRV,2050,0.322818654,191,-0.0035723370240482496,0.0009454833291826071,0.32544550769486563,0.008137242573552195,EUR,-0.008071562313063385
SSP2,HTI,2050,0.593433296,332,-4.926564978360809e-5,0.007912016043671088,0.5855705456061125,-0.013249594262549569,LAC,0.013427503232337212
SSP2,HUN,2050,0.3005471,348,-0.0026130803135970423,-0.001370512262316969,0.30453069257591403,0.013254470184254075,EUR,-0.013081087302623806
SSP2,IDN,2050,0.389126868,360,-0.00019105832776487446,0.0006748081866957742,0.3886431181410691,-0.0012431674569716167,ASIA,0.0012447148459613366
SSP2,IND,2050,0.45151585,356,6.64781303256426e-5,2.10174835046097e-5,0.45142835438616974,-0.00019378193219632411,ASIA,0.00019381949091168416
SSP2,IRL,2050,0.32807182,372,-0.010585301721938532,-0.0002527766672878322,0.3389098983892264,0.033035688311255695,EUR,-0.0319792323586231
SSP2,IRN,2050,0.431782802,364,-0.0010457927637330163,-0.0007011211132245312,0.43352971587695754,0.004045816250359824,ASIA,-0.004029513578841515
SSP2,IRQ,2050,0.339427172,368,-0.0006939495007562468,0.003705111498620574,0.33641601000213567,-0.008871305087691517,ASIA,0.008950709562975945
SSP2,ISL,2050,0.279199991,352,-0.004306827961938852,-0.0007514837156511737,0.28425830267759,0.018117162753024774,EUR,-0.01779477197303625
SSP2,ISR,2050,0.37371021,376,-0.009795507270829059,-0.012331143830924094,0.39583686110175315,0.059208045457878056,ASIA,-0.05589840986553629
SSP2,ITA,2050,0.32701458,380,-0.000740352194281245,-0.0021664847215885855,0.32992141691586985,0.008889013192836304,EUR,-0.008810694810428399
SSP2,JAM,2050,0.59957798,388,-0.0035026901633725556,0.022841012850542488,0.58023965731283,-0.032253223654360896,LAC,0.033328164394568205
SSP2,JOR,2050,0.367027172,400,-0.0031653087569557055,-0.014622938215586412,0.3848154189725421,0.04846574948555071,ASIA,-0.04622540079094739
SSP2,JPN,2050,0.33354524,392,-0.0028186655350751614,-0.00017833705067613444,0.33654224258575133,0.008985295625119072,ASIA,-0.008905279060139604
SSP2,KAZ,2050,0.283181797,398,-0.002129945808770107,0.0023664777382248394,0.2829452650705453,-0.0008352653029273238,ASIA,0.0008359635542787291
SSP2,KEN,2050,0.531824206,404,-0.00014525033228735478,-7.514898904246504e-5,0.5320446053213299,0.0004144213799284202,AFR,-0.0004142497059936856
SSP2,KGZ,2050,0.290260845,417,-0.00078745562802922,0.002976863306937935,0.2880714373210913,-0.0075428970755896385,ASIA,0.007600224788923748
SSP2,KHM,2050,0.347427172,116,0.001515461233656988,0.0008211063255106583,0.3450906044408324,-0.006725344899527919,ASIA,0.006770881412299534
SSP2,KOR,2050,0.356927172,410,-0.003267772673979426,-8.071567284305296e-5,0.3602756603468225,0.00938143299110461,ASIA,-0.009294239704117246
SSP2,KWT,2050,0.389254744,414,0.000816856388036768,-0.011996024118112791,0.40043391173007603,0.028719412935596766,ASIA,-0.02791763485209431
SSP2,LAO,2050,0.409721866,418,-0.0005366197541455031,0.008073263231455158,0.4021852225226903,-0.018394535666079626,ASIA,0.01873923519625209
SSP2,LBN,2050,0.402315699,422,-0.00847610327820725,-0.005211091147905316,0.4160028934261126,0.03402102990296818,ASIA,-0.032901680835408786
SSP2,LBR,2050,0.396298189,430,0.0030545591483507805,0.004532031672552491,0.38871159817909673,-0.019143642417460804,AFR,0.019517274134454254
SSP2,LBY,2050,0.389254744,434,-0.0026243651041341696,,,,AFR,
SSP2,LCA,2050,0.397455402,662,-0.007223313199070772,0.010417717173133306,0.3942609980259375,-0.008037138149307399,LAC,0.008102257109013689
SSP2,LKA,2050,0.411419113,144,-0.0015440473773058148,0.0032515713609954718,0.40971158901631033,-0.004150327317655966,ASIA,0.004167624322732211
SSP2,LSO,2050,0.588524206,426,-2.7386033921578747e-5,0.02040261025635871,0.5681489817775629,-0.03462087712741779,AFR,0.03586246719775743
SSP2,LTU,2050,0.43186325,440,-0.012031688073085472,0.00196448693994525,0.44193045113314017,0.023311085472404125,EUR,-0.022780057602564407
SSP2,LUX,2050,0.27599035,442,-0.00953894121189475,-0.018620382795773827,0.30414967400766857,0.10203010361655251,EUR,-0.09258377178782895
SSP2,LVA,2050,0.387913524,428,-0.008472976149083662,0.00024184755504153737,0.39614465259404213,0.021218978160818525,EUR,-0.020778088357732205
SSP2,MAC,2050,0.411401195,446,-0.027537203903196267,-0.01372428337301817,0.4526626822762144,0.1002950107527385,ASIA,-0.09115283607813884
SSP2,MAR,2050,0.441571301,504,-0.001858801876628428,0.010130490505352705,0.43329961237127573,-0.018732396353639547,AFR,0.019089997758033217
SSP2,MDA,2050,0.319836394,498,0.00046679665912747895,0.0005311335107187656,0.3188384638301538,-0.003120127004202722,EUR,0.003129892666832834
SSP2,MDG,2050,0.440616417,450,9.023106165930204e-5,0.00042626183052478424,0.4400999241078159,-0.0011722052839081565,AFR,0.0011735809617126058
SSP2,MDV,2050,0.39976983,462,0.0011783588174173578,-0.00845772718589678,0.4070491983684794,0.018208898776777227,ASIA,-0.017883264228639506
SSP2,MEX,2050,0.43436825,484,-0.0007958815047449716,0.004700970110651807,0.4304631613940932,-0.008990271747317702,LAC,0.00907182996393896
SSP2,MKD,2050,0.468113524,807,-0.0005217127817087962,0.003790475359295797,0.46484476142241304,-0.006982841575811749,EUR,0.0070319445304376504
SSP2,MLI,2050,0.360827172,466,0.0009369307063649694,0.027849731941158504,0.3320405093524765,-0.07977964211498878,AFR,0.08669623686477701
SSP2,MLT,2050,0.27907803,470,-0.004801760784053795,0.00015812499669767043,0.28372166578735614,0.016639202259512098,EUR,-0.016366870589419436
SSP2,MMR,2050,0.415045048,104,-0.0005984528705664788,0.0037241300529866983,0.4119193708175798,-0.0075309347683633066,ASIA,0.00758808010464862
SSP2,MNE,2050,0.276727172,499,-0.003930526729082359,0.0009011484867612111,0.27975655024232116,0.010947165832783323,EUR,-0.010828623099967238
SSP2,MNG,2050,0.369227172,496,-0.001284691684881672,0.00547132340998486,0.3650405402748968,-0.011338904724767063,ASIA,0.011468950056753746
SSP2,MOZ,2050,0.497592581,508,0.002046536164319352,0.00541039743509842,0.4901356474005822,-0.014986022469289595,AFR,0.015214020116605331
SSP2,MRT,2050,0.407870324,478,0.002652388624717788,,,,AFR,
SSP2,MUS,2050,0.388525571,480,-0.0006675475823730843,0.004764878122963708,0.3844282404594094,-0.010545845232386664,AFR,0.010658245439237657
SSP2,MWI,2050,0.506908871,454,0.0011551198560821284,0.004520044916125131,0.5012337062277928,-0.01119563120095246,AFR,0.011322392532053804
SSP2,MYS,2050,0.509324206,458,-0.002864238147132118,-0.0055446442637345494,0.5177330884108666,0.016509881744883437,ASIA,-0.016241732659345698
SSP2,NAM,2050,0.656424206,516,0.0006997579048811527,0.002520545054488347,0.6532039030406304,-0.0049058260343458615,AFR,0.004930011814655799
SSP2,NCL,2050,0.393796207,540,-0.006227051942218178,-0.005315203765273124,0.4053384627074913,0.029310225701313808,OCE,-0.028475599454327205
SSP2,NER,2050,0.344927172,562,0.0005258044016592866,0.004168553686456184,0.34023281391188454,-0.013609707988199493,AFR,0.013797487767688521
SSP2,NGA,2050,0.468805525,566,0.00010719980871677886,0.00010905230034736945,0.4685892728909359,-0.0004612831921384508,AFR,0.0004614960725199957
SSP2,NIC,2050,0.432258006,558,-0.0009371952155818656,0.010177692784009524,0.4230175084315723,-0.021377273388032192,LAC,0.021844243758819326
SSP2,NLD,2050,0.28065657,528,-0.004825396936837548,-0.00401834204861458,0.2895003089854521,0.03151089242433236,EUR,-0.030548288588861272
SSP2,NOR,2050,0.264299991,578,-0.003799189876011325,-0.007192925141351635,0.2752921060173629,0.0415895398852395,EUR,-0.03992891469495907
SSP2,NPL,2050,0.357927172,524,-0.00034478529267645096,0.005595407853554581,0.3526765494391219,-0.01466952769061669,ASIA,0.01488792654126958
SSP2,NZL,2050,0.33412189,554,-0.009684308799404184,-0.005646361492002185,0.34945256029140637,0.0458834657358318,OCE,-0.04387053361011928
SSP2,OMN,2050,0.389254744,512,-0.004980186381333097,-0.014644444280721052,0.4088793746620541,0.05041590620165737,ASIA,-0.047996137438515274
