orig,dest,distance
AIA,SHN,6950.746776693441
AIA,SLB,14798.79917115946
AIA,SLE,5594.938783432236
AIA,SLV,2906.562274980645
AIA,SMR,8685.332614624049
AIA,SOM,12141.941931424482
AIA,SPM,1759.4719620738815
AIA,SRB,9577.304285582466
AIA,SSD,10593.364897309159
AIA,STP,7908.9344311590985
AIA,SUR,1121.9907542957487
AIA,SVK,9288.306969150786
AIA,SVN,8956.505087260486
AIA,SWE,9703.800464230844
AIA,SWZ,11192.632830835926
AIA,SYC,13328.158724516257
AIA,SYR,11135.73150477701
AIA,TCA,909.7334948042379
AIA,TCD,8703.210886841813
AIA,TGO,7219.295332939026
AIA,THA,18189.015771015886
AIA,TJK,14751.56774064288
AIA,TKL,11694.847940785543
AIA,TKM,13612.173885840422
AIA,TLS,18222.018610571446
AIA,TON,11782.88034546529
AIA,TTO,426.2015087927844
AIA,TUN,8298.92563441936
AIA,TUR,10841.07794151626
AIA,TUV,12752.085703335553
AIA,TWN,19387.678516426233
AIA,TZA,11201.086900770793
AIA,UGA,10756.16031278399
AIA,UKR,10793.117274670163
AIA,URY,2987.009928367939
AIA,USA,1719.0436488249297
AIA,UZB,14823.782588550373
AIA,VAT,8642.982730075208
AIA,VCT,332.5446164064124
AIA,VEN,558.636852494679
AIA,VGB,173.660031950311
AIA,VIR,208.40135111875261
AIA,VNM,18781.114282136812
AIA,VUT,13642.915285815763
AIA,WLF,12126.52854252104
AIA,WSM,11636.528644962247
AIA,YEM,11933.47321646319
AIA,ZAF,10124.605008162935
AIA,ZMB,10585.231123093483
AIA,ZWE,10944.248859771882
ALB,ABW,10246.655262415594
ALB,AFG,5509.146136716162
ALB,AGO,5380.510550688471
ALB,AIA,9437.336008593888
ALB,ALB,0.0
ALB,AND,2039.2437036304684
ALB,ARE,4099.49381311636
ALB,ARG,11092.313978188493
ALB,ARM,2748.859841260086
ALB,ASM,13947.33255367533
ALB,ATG,9334.06596163289
ALB,AUS,10093.272575969933
ALB,AUT,822.0440964842736
ALB,AZE,3345.982084333417
ALB,BDI,4616.028229781311
ALB,BEL,2006.162197239782
ALB,BEN,4261.691148492448
ALB,BFA,3952.9980339784397
ALB,BGD,7849.186117328933
ALB,BGR,414.82066938955154
ALB,BHR,3671.0510303413143
ALB,BHS,10860.014777279412
ALB,BIH,310.93032107298774
ALB,BLR,1541.8689531535651
ALB,BLZ,12089.423657474306
ALB,BMU,9441.238629977108
ALB,BOL,10829.976687686145
ALB,BRA,9431.931276339585
ALB,BRB,9200.410661370686
ALB,BRN,10087.058144525332
ALB,BTN,7767.321635478169
ALB,BWA,6728.10903327982
ALB,CAF,3878.119044694442
ALB,CAN,10627.78184129543
ALB,CHE,1503.6172954529277
ALB,CHL,11542.294366319975
ALB,CHN,10741.231544278016
ALB,CIV,4743.089683921559
ALB,CMR,4107.156309057413
ALB,COD,4853.171975666883
ALB,COG,4847.465125040376
ALB,COK,13525.859459762301
ALB,COL,10771.949238633524
ALB,COM,5547.931299537163
ALB,CPV,5605.720970063115
ALB,CRI,11649.819621389053
ALB,CUB,11407.803449078861
ALB,CUW,10145.83616791363
ALB,CYM,11322.414925720192
ALB,CYP,1626.017265114053
ALB,CZE,1107.5702627328683
ALB,DEU,1389.237137135374
ALB,DJI,3795.10964745232
ALB,DMA,9326.003814953527
ALB,DNK,1730.573787452339
ALB,DOM,10140.818355221178
ALB,DZA,1931.0237300195215
ALB,ECU,11243.037647453963
ALB,EGY,1699.778908902264
ALB,ERI,3274.9531187741695
ALB,ESH,3987.025814659638
ALB,ESP,2618.0991021565333
ALB,EST,1941.0100911072886
ALB,ETH,3743.494762897217
ALB,FIN,2017.6778265537964
ALB,FJI,13117.807561772222
ALB,FLK,12042.552674920806
ALB,FRA,2108.244567765021
ALB,FRO,3724.509647533283
ALB,GAB,4540.488369684809
ALB,GBR,2480.349987639752
ALB,GEO,2782.5094199960154
ALB,GHA,4487.743828792523
ALB,GIB,2856.568347376234
ALB,GIN,5092.520229004249
ALB,GLP,9345.100893898098
ALB,GMB,5075.038896554595
ALB,GNB,5088.811343310021
ALB,GNQ,4220.338479700301
ALB,GRC,558.9717390786997
ALB,GRD,9437.39896053038
ALB,GRL,8262.289165136317
ALB,GTM,12267.464813658657
ALB,GUF,8763.801988508127
ALB,GUM,13226.968155153523
ALB,GUY,9237.741981981177
ALB,HKG,10361.6094880885
ALB,HND,11938.005311201892
ALB,HRV,638.6930382396698
ALB,HTI,10392.122022821668
ALB,HUN,652.9709811439784
ALB,IDN,9112.016047746909
ALB,IMN,3045.0653254866625
ALB,IND,6422.360920098806
ALB,IRL,3183.241802240405
ALB,IRN,3549.3471238501775
ALB,IRQ,2832.3951635169524
ALB,ISL,5260.493670874751
ALB,ISR,1952.3917045467817
ALB,ITA,818.3939307956804
ALB,JAM,10858.715280694483
ALB,JOR,2013.814632126903
ALB,JPN,13307.538993707201
ALB,KAZ,5778.101703836658
ALB,KEN,4533.458653474588
ALB,KGZ,6092.696938897078
ALB,KHM,9260.377817307146
ALB,KIR,14722.362440529949
ALB,KNA,9420.831025492664
ALB,KOR,11910.777815150292
ALB,KWT,3312.7687699726494
ALB,LAO,9099.252893616109
ALB,LBN,1888.0782721391356
ALB,LBR,5129.072391170388
ALB,LBY,1164.1637137028908
ALB,LCA,9315.522385531323
ALB,LIE,1304.5554212391169
ALB,LKA,6888.101010284339
ALB,LSO,7155.936181689075
ALB,LTU,1499.7992085887952
ALB,LUX,1766.3221633722783
ALB,LVA,1678.9893506661997
ALB,MAC,10292.516459852344
ALB,MAR,3070.5698142309166
ALB,MCO,1403.6440324610408
ALB,MDA,1157.8634555497938
ALB,MDG,6181.093668111183
ALB,MDV,6390.5998799108465
ALB,MEX,13153.270361521205
ALB,MHL,15115.812987337598
ALB,MKD,192.73035002423404
ALB,MLI,4408.188633191047
ALB,MLT,824.8918640711802
ALB,MMR,8441.537225603151
ALB,MNE,132.05997369581976
ALB,MNG,9672.363432939357
ALB,MNP,13402.372387165098
ALB,MOZ,6757.18925691435
ALB,MRT,4723.176729545003
ALB,MSR,9378.05266792159
ALB,MTQ,9309.83066114688
ALB,MUS,6471.334154073886
ALB,MWI,5636.385051643795
ALB,MYS,8842.470560634581
ALB,MYT,5673.972446694201
ALB,NAM,6707.351263924997
ALB,NCL,12134.79723640679
ALB,NER,3607.6524515463243
ALB,NGA,3737.8432434862752
ALB,NIC,11849.591686335287
ALB,NIU,13473.318040942679
ALB,NLD,2046.5308912648034
ALB,NOR,2232.0425954435573
ALB,NPL,7300.635100503738
ALB,NRU,14156.783730058001
ALB,NZL,10581.894060880011
ALB,OMN,4543.970108059767
ALB,PAK,5940.998025509522
ALB,PAN,11220.79786128889
ALB,PER,11322.224494716254
ALB,PHL,10917.600980071884
ALB,PLW,11983.139102424635
ALB,PNG,12060.833502274956
ALB,POL,1143.9356332107734
ALB,PRI,9748.14261607776
ALB,PRK,11779.891870220248
ALB,PRT,3233.642113448042
ALB,PRY,10563.00203653309
ALB,PSE,1944.15646337698
ALB,PYF,14041.460458163307
ALB,QAT,3794.22626559761
ALB,REU,6465.526880476727
ALB,ROU,767.9351928133386
ALB,RUS,2422.5241013296163
ALB,RWA,4482.527438344464
ALB,SAU,3351.5313863126794
ALB,SDN,2924.0997227992198
ALB,SEN,5063.283838155151
ALB,SGP,9007.166219392237
ALB,SHN,6874.840804315476
ALB,SLB,12933.598890787038
ALB,SLE,5141.509486321268
ALB,SLV,12134.61344782658
ALB,SMR,865.5354733275489
ALB,SOM,4577.236123943708
ALB,SPM,8468.761295171427
ALB,SRB,371.4294050284621
ALB,SSD,3861.130109432309
ALB,STP,4654.4486412987335
ALB,SUR,8990.28985059286
ALB,SVK,780.1403243121249
ALB,SVN,775.2863917780088
ALB,SWE,1903.2888609333615
ALB,SWZ,6808.258686357687
ALB,SYC,5498.994438402931
ALB,SYR,1986.199290875452
ALB,TCA,10232.598344432605
ALB,TCD,3141.806037065642
ALB,TGO,4351.034640772322
ALB,THA,8850.126479169981
ALB,TJK,5449.073452772266
ALB,TKL,14439.696331288626
ALB,TKM,4298.131278066263
ALB,TLS,10500.03506763459
ALB,TON,13068.808893364749
ALB,TTO,9449.31625370298
ALB,TUN,1177.601133894608
ALB,TUR,1456.6006508827138
ALB,TUV,14125.993851186686
ALB,TWN,11188.394406526337
ALB,TZA,4943.4373741671925
ALB,UGA,4301.253150078795
ALB,UKR,1501.464012732142
ALB,URY,11010.849469553685
ALB,USA,10774.076869724297
ALB,UZB,5494.2915957824835
ALB,VAT,821.5406458162444
ALB,VCT,9358.921714122689
ALB,VEN,9976.180570628932
ALB,VGB,9594.881880898161
ALB,VIR,9628.66843825878
ALB,VNM,9465.95902813461
ALB,VUT,12667.89558602431
ALB,WLF,13846.502846979427
ALB,WSM,13956.93904717151
ALB,YEM,3623.6817509147413
ALB,ZAF,7837.812336615948
ALB,ZMB,5789.174695716132
ALB,ZWE,6003.796349410604
AND,ABW,8262.731095877738
AND,AFG,7548.305004292408
AND,AGO,5797.934060135191
AND,AIA,7462.973765966938
AND,ALB,2039.2437036304684
AND,AND,0.0
AND,ARE,6103.325824300789
AND,ARG,9409.074291990473
AND,ARM,4787.498104613431
AND,ASM,13681.089161235865
AND,ATG,7368.965595542455
AND,AUS,11084.983820778321
AND,AUT,1765.6968280050658
AND,AZE,5383.913649434768
AND,BDI,5753.372200863548
AND,BEL,978.1809928000052
AND,BEN,4018.7309231580984
AND,BFA,3369.5843648620325
AND,BGD,9884.08693478548
AND,BGR,2425.160964844291
AND,BHR,5669.010490334869
AND,BHS,8837.174866146917
AND,BIH,1878.2424508079655
AND,BLR,3140.8622996274553
AND,BLZ,10055.486616436376
AND,BMU,7421.1316471631
AND,BOL,8941.51079113376
AND,BRA,7851.079763562737
AND,BRB,7265.257282528434
AND,BRN,12020.005586599153
AND,BTN,9802.721406881928
AND,BWA,7659.454578764558
AND,CAF,4569.711842055816
AND,CAN,8590.875714829119
AND,CHE,822.6201772734157
AND,CHL,9657.844111964214
AND,CHN,12774.038726109415
AND,CIV,4176.626092681006
AND,CMR,4405.925055640978
AND,COD,5360.651403047165
AND,COG,5353.468474481972
AND,COK,12802.117053219547
AND,COL,8786.803538492753
AND,COM,7078.741754748097
AND,CPV,4080.946932667362
AND,CRI,9624.79965086408
AND,CUB,9380.012226154848
AND,CUW,8167.573447639499
AND,CYM,9298.099861247108
AND,CYP,3624.066257364084
AND,CZE,1659.1107077428258
AND,DEU,1721.7456727282458
AND,DJI,5552.310582412775
AND,DMA,7370.864343169019
AND,DNK,1901.3111199062644
AND,DOM,8143.056649728636
AND,DZA,661.60462668488
AND,ECU,9243.46442803699
AND,EGY,3556.0404595800937
AND,ERI,4993.041095535603
AND,ESH,2356.140602372225
AND,ESP,625.7941995161054
AND,EST,3159.8383410036504
AND,ETH,5358.16617124144
AND,FIN,3221.9012161764485
AND,FJI,13267.0669340882
AND,FLK,10402.654376699387
AND,FRA,711.3734755204804
AND,FRO,2353.2221204832244
AND,GAB,4740.807491165684
AND,GBR,1017.6313930737689
AND,GEO,4818.165036518091
AND,GHA,4114.010918530948
AND,GIB,1041.26881180497
AND,GIN,4004.011374641937
AND,GLP,7385.310568878453
AND,GMB,3776.8444575798194
AND,GNB,3869.7091866340593
AND,GNQ,4365.193691615978
AND,GRC,2520.551380809118
AND,GRD,7495.082062002497
AND,GRL,6263.619263519562
AND,GTM,10231.727979965179
AND,GUF,6941.754489936283
AND,GUM,14937.974793771165
AND,GUY,7347.801243507118
AND,HKG,12358.098899341967
AND,HND,9906.316165799268
AND,HRV,1648.334443520026
AND,HTI,8387.627977780967
AND,HUN,2023.0077428278025
AND,IDN,11071.05828272922
AND,IMN,1456.083777497538
AND,IND,8461.54693950497
AND,IRL,1480.5171864278968
AND,IRN,5586.8300532327385
AND,IRQ,4854.18954642437
AND,ISL,3507.2886284794586
AND,ISR,3909.05401072422
AND,ITA,1220.9177459735677
AND,JAM,8844.307394568938
AND,JOR,3980.5283135692794
AND,JPN,15316.925510835554
AND,KAZ,7802.147693331392
AND,KEN,5960.300359988516
AND,KGZ,8127.22297369505
AND,KHM,11261.31031487773
AND,KIR,15352.536975724945
AND,KNA,7451.354395686407
AND,KOR,13936.640074134431
AND,KWT,5320.333536614251
AND,LAO,11114.955166647811
AND,LBN,3880.8501441968615
AND,LBR,4233.439137990462
AND,LBY,1675.9259417592175
AND,LCA,7368.3164508847785
AND,LIE,1026.927784306907
AND,LKA,8925.31358197792
AND,LSO,8142.783346309571
AND,LTU,2948.014417372184
AND,LUX,940.2065492188245
AND,LVA,2953.786080206913
AND,MAC,12290.393538606342
AND,MAR,1323.8123978218712
AND,MCO,669.6652705114226
AND,MDA,3077.7364660426324
AND,MDG,7783.11005089482
AND,MDV,8412.953786813672
AND,MEX,11114.029630398694
AND,MHL,15935.558301109446
AND,MKD,2215.449318907946
AND,MLI,3476.870168037153
AND,MLT,1617.4002744008017
AND,MMR,10469.836004403398
AND,MNE,1973.448971677864
AND,MNG,11710.53312035082
AND,MNP,15127.284195740864
AND,MOZ,7911.987520953788
AND,MRT,3314.981817230967
AND,MSR,7412.760339326817
AND,MTQ,7359.396432854997
AND,MUS,8274.759112921009
AND,MWI,6866.014641879541
AND,MYS,10844.707104632289
AND,MYT,7249.698021299304
AND,NAM,7313.882765663176
AND,NCL,12687.381244743756
AND,NER,3223.9076503850074
AND,NGA,3765.9932818963393
AND,NIC,9819.721961352572
AND,NIU,13152.186026967469
AND,NLD,1157.8060134480138
AND,NOR,2179.2328814225907
AND,NPL,9338.068388396336
AND,NRU,15002.381725047382
AND,NZL,10681.980252860658
AND,OMN,6558.7019752068545
AND,PAK,7979.986789702265
AND,PAN,9208.424726133551
AND,PER,9344.637931585188
AND,PHL,12857.19114467013
AND,PLW,13749.421577243627
AND,PNG,13372.086284336723
AND,POL,2410.8255663109603
AND,PRI,7762.144469272763
AND,PRK,13809.738105721375
AND,PRT,1257.9981630534212
AND,PRY,8858.979802202477
AND,PSE,3902.960734911767
AND,PYF,12941.287586114002
AND,QAT,5790.563810682289
AND,REU,8229.708668290443
AND,ROU,2742.0509046858174
AND,RUS,4237.948872062099
AND,RWA,5659.703238583877
AND,SAU,5315.072442679499
AND,SDN,4454.445209251147
AND,SEN,3706.9985150315415
AND,SGP,10997.174756312246
AND,SHN,6541.322632566718
AND,SLB,13873.993283662221
AND,SLE,4096.13245835854
AND,SLV,10100.34253751025
AND,SMR,1225.6962793775165
AND,SOM,6272.959521980305
AND,SPM,6429.658554716016
AND,SRB,2121.76263257054
AND,SSD,5174.292875283021
AND,STP,4711.897447357346
AND,SUR,7132.708223770858
AND,SVK,1840.0665583324496
AND,SVN,1495.7369877178992
AND,SWE,2600.024628578829
AND,SWZ,7915.628213374069
AND,SYC,7334.887958721258
AND,SYR,3978.6843523821967
AND,TCA,8225.449377030107
AND,TCD,3660.3006241094695
AND,TGO,4044.286463518657
AND,THA,10866.52278586242
AND,TJK,7486.861523403053
AND,TKL,14222.281823932099
AND,TKM,6337.183176821119
AND,TLS,12246.89420934935
AND,TON,12945.114440764557
AND,TTO,7514.832424421595
AND,TUN,1148.8937316078848
AND,TUR,3495.556806233025
AND,TUV,14339.870512414187
AND,TWN,13175.686619551745
AND,TZA,6289.614126706899
AND,UGA,5597.936441836084
AND,UKR,3332.142888860401
AND,URY,9372.539413363738
AND,USA,8740.556355815963
AND,UZB,7530.062358314562
AND,VAT,1217.7818076246836
AND,VCT,7414.423960033628
AND,VEN,8012.416682332202
AND,VGB,7614.123851451678
AND,VIR,7647.064080248713
AND,VNM,11478.752005097858
AND,VUT,13204.759281419912
AND,WLF,13817.959568206967
AND,WSM,13738.025481232859
AND,YEM,5449.825643267762
AND,ZAF,8525.75414616011
AND,ZMB,6818.928529243747
AND,ZWE,7124.576516410392
ARE,ABW,13868.629407768442
ARE,AFG,1725.020426344158
ARE,AGO,5415.795364865385
ARE,AIA,13071.416215020352
ARE,ALB,4099.49381311636
ARE,AND,6103.325824300789
ARE,ARE,0.0
ARE,ARG,13610.031563468745
ARE,ARM,1571.9305558121857
ARE,ASM,13951.756479371681
ARE,ATG,12941.381895012415
ARE,AUS,8953.618935836823
ARE,AUT,4693.841894136579
ARE,AZE,1191.444049421977
ARE,BDI,3565.5579059486236
ARE,BEL,6050.734486542036
ARE,BEN,6007.41646814124
ARE,BFA,6316.646438412184
ARE,BGD,4009.222926679491
ARE,BGR,3771.1034119116475
ARE,BHR,436.6568282508042
ARE,BHS,14649.106219975809
ARE,BIH,4333.0744758026185
ARE,BLR,3816.7619560070357
ARE,BLZ,15920.708871880724
ARE,BMU,13268.367125776584
ARE,BOL,14036.546526446851
ARE,BRA,11987.53822107381
ARE,BRB,12717.765931720485
ARE,BRN,6634.921968316984
ARE,BTN,3924.1348269905748
ARE,BWA,5085.655410850177
ARE,CAF,4335.867994664052
ARE,CAN,14545.7359346659
ARE,CHE,5591.29699377963
ARE,CHL,14640.211857289643
ARE,CHN,6832.304088732431
ARE,CIV,6731.605926942454
ARE,CMR,5098.339376622243
ARE,COD,5004.8916320382505
ARE,COG,5005.36807762279
ARE,COK,14629.586873372265
ARE,COL,14363.97716854909
ARE,COM,2881.6621251673682
ARE,CPV,8709.407299135839
ARE,CRI,15416.959816146338
ARE,CUB,15209.318625549933
ARE,CUW,13750.74842640629
ARE,CYM,15100.69168865734
ARE,CYP,2481.183313050577
ARE,CZE,4968.096459077629
ARE,DEU,5169.448560630868
ARE,DJI,1559.550018224206
ARE,DMA,12899.650199749525
ARE,DNK,5389.485439037271
ARE,DOM,13829.775882121201
ARE,DZA,5816.200291485124
ARE,ECU,14873.339133183812
ARE,EGY,2609.7851566312866
ARE,ERI,1848.6571178899987
ARE,ESH,7519.104958494584
ARE,ESP,6625.07476007355
ARE,EST,4370.801949872876
ARE,ETH,2090.1996310062077
ARE,FIN,4392.455388451716
ARE,FJI,12678.79116461029
ARE,FLK,14223.100927882748
ARE,FRA,6195.254953517613
ARE,FRO,7643.451731102594
ARE,GAB,5431.529246571717
ARE,GBR,6546.480482457743
ARE,GEO,1625.0736160610081
ARE,GHA,6311.083152733671
ARE,GIB,6730.104975906629
ARE,GIN,7694.634282059231
ARE,GLP,12933.320677325988
ARE,GMB,7970.773568012645
ARE,GNB,7872.799386417574
ARE,GNQ,5393.745525983617
ARE,GRC,3584.7888697626468
ARE,GRD,12960.324098120145
ARE,GRL,12359.633940908374
ARE,GTM,16114.983929688155
ARE,GUF,12004.066953555077
ARE,GUM,9997.821591605398
ARE,GUY,12615.142445632115
ARE,HKG,6653.049182535857
ARE,HND,15750.92579080458
ARE,HRV,4649.710975463762
ARE,HTI,14099.531665876844
ARE,HUN,4389.607466105675
ARE,IDN,5645.077464783795
ARE,IMN,7098.995289725376
ARE,IND,2547.7456701722695
ARE,IRL,7256.780074826956
ARE,IRN,820.2956714005492
ARE,IRQ,1278.582816108901
ARE,ISL,9288.255515216251
ARE,ISR,2203.3101446523833
ARE,ITA,4902.431228821515
ARE,JAM,14595.105601488249
ARE,JOR,2128.1309658491627
ARE,JPN,9436.570949801959
ARE,KAZ,2290.8468157247994
ARE,KEN,2767.679678981779
ARE,KGZ,2391.6205879400304
ARE,KHM,5591.649081444893
ARE,KIR,12860.516345860755
ARE,KNA,13038.210709482524
ARE,KOR,8015.78575698032
ARE,KWT,786.76597279363
ARE,LAO,5358.380852511697
ARE,LBN,2222.7399532901873
ARE,LBR,7446.255278780024
ARE,LBY,4638.416357743358
ARE,LCA,12863.410270670649
ARE,LIE,5377.157572502319
ARE,LKA,2904.5750049407216
ARE,LSO,5240.82789657511
ARE,LTU,4076.375457939725
ARE,LUX,5819.687744953116
ARE,LVA,4302.886364046152
ARE,MAC,6581.50785563145
ARE,MAR,6864.568525382193
ARE,MCO,5498.290878154293
ARE,MDA,3367.9685965157546
ARE,MDG,3080.112453037876
ARE,MDV,2320.839624528368
ARE,MEX,17068.546096796326
ARE,MHL,12828.86448469297
ARE,MKD,3948.188106454007
ARE,MLI,7023.894128077615
ARE,MLT,4542.2665532890205
ARE,MMR,4643.67631363132
ARE,MNE,4192.256278480662
ARE,MNG,5728.828470526307
ARE,MNP,10125.333578051504
ARE,MOZ,4601.345428159081
ARE,MRT,7847.146048602491
ARE,MSR,12983.260284489694
ARE,MTQ,12868.810533537906
ARE,MUS,2751.3569205094886
ARE,MWI,3755.8200899921553
ARE,MYS,5193.364166619754
ARE,MYT,2820.785989565898
ARE,NAM,5761.47180568579
ARE,NCL,11279.809986701566
ARE,NER,5896.818874518719
ARE,NGA,5392.363370970455
ARE,NIC,15648.615582524435
ARE,NIU,13784.385060428642
ARE,NLD,6049.362676878061
ARE,NOR,5765.842993413583
ARE,NPL,3444.3755681131543
ARE,NRU,12155.764563970788
ARE,NZL,11062.197327391075
ARE,OMN,473.41794111060005
ARE,PAK,2123.0110721302535
ARE,PAN,14925.166734963585
ARE,PER,14835.474705507626
ARE,PHL,7379.150317388397
ARE,PLW,8793.892910799888
ARE,PNG,9792.946320194058
ARE,POL,4382.615874006886
ARE,PRI,13408.718053434208
ARE,PRK,7866.97216082008
ARE,PRT,7188.52761830482
ARE,PRY,13237.373317335465
ARE,PSE,2208.2383777837226
ARE,PYF,15763.314966014228
ARE,QAT,320.21282803610393
ARE,REU,2850.5875677309677
ARE,ROU,3543.263804851631
ARE,RUS,3010.282602689321
ARE,RWA,3428.5764208467212
ARE,SAU,851.2762113392685
ARE,SDN,2527.719574809832
ARE,SEN,8040.718575725718
ARE,SGP,5409.45035186445
ARE,SHN,7659.802640165025
ARE,SLB,11135.841267262502
ARE,SLE,7668.363443096215
ARE,SLV,15967.989442781365
ARE,SMR,4964.166175105344
ARE,SOM,1882.7675446023754
ARE,SPM,12461.34247545866
ARE,SRB,4143.771472428913
ARE,SSD,2972.113722696806
ARE,STP,5721.7361006246265
ARE,SUR,12300.381172211326
ARE,SVK,4615.013108453496
ARE,SVN,4813.177230900033
ARE,SWE,5010.535625870054
ARE,SWZ,4743.462839853424
ARE,SYC,1849.9707614601746
ARE,SYR,2124.7645552082167
ARE,TCA,13961.338708564503
ARE,TCD,4502.664772722701
ARE,TGO,6143.831457095079
ARE,THA,5118.09240060317
ARE,TJK,1758.2644640422727
ARE,TKL,14126.683639237557
ARE,TKM,941.0775213082259
ARE,TLS,7547.358229093381
ARE,TON,13158.677390162364
ARE,TTO,12945.651752420297
ARE,TUN,5036.005687358987
ARE,TUR,2683.114433394764
ARE,TUV,13181.685383034095
ARE,TWN,7474.7090621847365
ARE,TZA,3132.200791147198
ARE,UGA,3077.414542660058
ARE,UKR,3363.398827193448
ARE,URY,13416.99462078285
ARE,USA,14650.054789501157
ARE,UZB,1858.9585082679966
ARE,VAT,4905.634335780516
ARE,VCT,12894.78185163871
ARE,VEN,13535.801485884087
ARE,VGB,13243.670458039418
ARE,VIR,13278.762132631047
ARE,VNM,5723.529131757991
ARE,VUT,11674.760074302169
ARE,WLF,13450.116901653868
ARE,WSM,13867.332799516153
ARE,YEM,1306.2251496371362
ARE,ZAF,6325.125273260622
ARE,ZMB,4321.094967178792
ARE,ZWE,4221.940166017731
ARG,ABW,2529.2513455601065
ARG,AFG,15222.717757279803
ARG,AGO,8305.43294021501
ARG,AIA,2833.7957638046455
ARG,ALB,11092.313978188493
ARG,AND,9409.074291990473
ARG,ARE,13610.031563468745
ARG,ARG,0.0
ARG,ARM,13340.511916511308
ARG,ASM,12270.663222786448
ARG,ATG,2813.58948889842
ARG,AUS,16958.419570248647
ARG,AUT,11145.314460283089
ARG,AZE,13828.813998613723
ARG,BDI,10183.358914977896
ARG,BEL,10158.048248714196
ARG,BEN,7667.98790465039
ARG,BFA,7524.240528062398
ARG,BGD,16529.642142615332
ARG,BGR,11498.968291012307
ARG,BHR,13316.241189100216
ARG,BHS,3030.8563229768406
ARG,BIH,11090.566530079963
ARG,BLR,12508.569070110903
ARG,BLZ,3431.5037129181487
ARG,BMU,3435.920545188184
ARG,BOL,1401.8933920022757
ARG,BRA,1701.5273913871845
ARG,BRB,2676.419160176691
ARG,BRN,17852.631373953853
ARG,BTN,16487.218179359435
ARG,BWA,9422.767791422748
ARG,CAF,9274.634267753183
ARG,CAN,3562.6874062126467
ARG,CHE,10227.594344757288
ARG,CHL,1363.33614736353
ARG,CHN,16194.730581098716
ARG,CIV,6960.592911080249
ARG,CMR,8518.795689953977
ARG,COD,8652.289105718422
ARG,COG,8650.827393346452
ARG,COK,11187.300060444833
ARG,COL,2391.4372036464806
ARG,COM,11503.178071671986
ARG,CPV,5487.405226871548
ARG,CRI,3076.641720762773
ARG,CUB,3136.421990063787
ARG,CUW,2501.545474110133
ARG,CYM,3039.3829299660597
ARG,CYP,12066.620801301675
ARG,CZE,11067.873524468027
ARG,DEU,11112.059424965206
ARG,DJI,12071.39131657842
ARG,DMA,2734.867087992401
ARG,DNK,11214.38068320524
ARG,DOM,2755.234818849767
ARG,DZA,9230.556687108583
ARG,ECU,2554.3389095210355
ARG,EGY,11619.775506253725
ARG,ERI,11771.916035326494
ARG,ESH,7135.963469599122
ARG,ESP,8791.192262080438
ARG,EST,12564.718488670856
ARG,ETH,11537.124395295721
ARG,FIN,12623.820252907657
ARG,FJI,13536.284734515366
ARG,FLK,1003.2927072701559
ARG,FRA,9852.711125108415
ARG,FRO,9752.257331807907
ARG,GAB,8178.518640141203
ARG,GBR,9772.077251019866
ARG,GEO,13439.557256862296
ARG,GHA,7364.416402738677
ARG,GIB,8390.52736210939
ARG,GIN,6175.04010026527
ARG,GLP,2760.476327058123
ARG,GMB,6067.794823864425
ARG,GNB,6093.773866204095
ARG,GNQ,8228.221301186619
ARG,GRC,11288.794148141253
ARG,GRD,2558.4447488955266
ARG,GRL,5756.548674208564
ARG,GTM,3553.5230158723225
ARG,GUF,2547.8352837297607
ARG,GUM,15686.06693838381
ARG,GUY,2383.3908478106573
ARG,HKG,17063.39830178022
ARG,HND,3316.98202950106
ARG,HRV,10973.88009427223
ARG,HTI,2771.129312904152
ARG,HUN,11357.427272893221
ARG,IDN,17971.59820044578
ARG,IMN,9513.245925931558
ARG,IND,15696.387647945226
ARG,IRL,9298.65137444802
ARG,IRN,13765.227208168606
ARG,IRQ,13023.320062483243
ARG,ISL,8441.252060524654
ARG,ISR,12083.51562652494
ARG,ITA,10422.614863216473
ARG,JAM,2846.2597369601813
ARG,JOR,12161.882809220659
ARG,JPN,14825.562857600198
ARG,KAZ,15869.195701931689
ARG,KEN,11033.717131612344
ARG,KGZ,15824.292580657504
ARG,KHM,17396.996030392762
ARG,KIR,13533.978923107223
ARG,KNA,2797.3523752897872
